datetime,ABUK,ADIB,AMOC,ARCC,BTFH,CCAP,COMI,EAST,EFID,EFIH,EGAL,EGCH,EMFD,ETEL,FWRY,GBCO,HELI,HRHO,ISPH,JUFO,MCQE,OIH,ORAS,ORHD,ORWE,PHDC,RAYA,RMDA,TMGH,VLMR,VLMRA
2017-08-07,249190.0,872342.3621455,1632618.18683798,685537.0,2986446.79298198,65740940.0,3089931.79039313,315222.60395554,9600.0,,99395.95118077,1246349.07463736,1789102.0,704784.0,,7801846.0,6088017.11224222,8832035.40302351,,3027973.75,3905.0,114973887.99674845,97493.0,495349.98665544,858640.95531927,9610322.23308526,31937004.33917218,,8766570.0,808833.0,
2017-08-08,545940.0,854185.86941,2127648.69830862,639266.0,3279600.90006347,56289890.0,1509618.22023193,1724673.85521205,22580.0,,88325.9566179,737636.6647679,1267432.0,837669.0,,3006732.0,5323834.59188451,5488179.53950187,,1810531.25,5465.0,62369163.40249525,1130.0,836039.97747737,1107334.56534776,8769207.20114698,21648265.35745592,,2096207.0,366864.0,
2017-08-09,241350.0,9349862.33608906,1108030.14482819,698584.0,3341416.81007747,45957440.0,635916.14626606,862639.61879477,251032.0,,371591.81748928,1189359.10957031,9346476.0,286604.0,,5388258.0,1996833.97274454,3102322.6747419,,103153.75,1596.0,46474625.37406806,29304.0,1147019.96909968,530670.59042122,8020361.22599641,7986684.20955224,,1564213.0,51872.0,
2017-08-10,798290.0,7847195.7831025,862223.39085812,451774.0,1941418.31941813,55862570.0,1896848.46911494,364440.19124492,1439750.0,,259781.87240576,2496605.60346659,1179536.0,1134786.0,,3070049.0,3123726.21472112,3994196.37182076,,604792.5,3637.0,31329446.87735349,1330.0,1805024.95137325,302157.00284491,12527933.23319072,3389629.66452596,,1360477.0,41253.0,
2017-08-13,721880.0,3020772.41304769,814394.34144065,543501.0,1707595.79499784,22901430.0,455804.62799082,1513.45594371,0.0,,402086.80251139,731176.70830801,728629.0,616219.0,,1050366.0,1348445.68276196,7064416.02147129,,112687.5,4840.0,39501064.84377802,15139.0,1692159.95441379,22966.69221928,4434712.78357509,4877937.01722714,,3518181.0,25169.0,
2017-08-14,155940.0,3513612.30481377,1154360.69269739,275318.0,1682856.90497197,32599580.0,2395149.74004076,679208.75841734,2460.0,,287510.85878642,793815.78474054,528112.0,1055094.0,,3731305.0,3390999.74646762,5410165.22852673,,372993.75,5965.0,41857296.03079412,43209.0,1109024.97012325,88808.43214111,9755028.80287772,24178460.10704077,,1987325.0,1196522.0,
2017-08-15,186020.0,1698121.89230125,2686573.27579527,645595.0,2003971.87284781,37508610.0,1774414.11835378,911282.09282555,0.0,,415175.79608261,1450437.25464239,3076164.0,2019436.0,,4503136.0,2653736.27966595,8441822.098037,,230840.0,3700.0,123689620.49275374,127117.0,4256559.88532974,358680.39906586,12062752.933732,35775986.45922541,,3409053.0,229322.0,
2017-08-16,989990.0,2532519.63373721,1118567.65571566,416801.0,934378.4817618,26763470.0,2214210.7949171,2601025.38485682,7000.0,,282509.8612427,1315381.34260552,811134.0,981278.0,,2743060.0,1284707.55595358,5110129.74402223,,373913.75,596.0,33438125.93392494,35293.0,751079.97976616,11998.34668263,5927055.94969686,34967169.03927463,,1415175.0,352466.0,
2017-08-17,384270.0,2255413.03079192,1026604.06069792,525647.0,975679.55413972,28170620.0,4317259.55083806,2692256.50914355,1300.0,,260696.87195635,683434.93768952,1497050.0,2901491.0,,2010328.0,1495037.97441051,3082074.90891647,,1373593.75,3565.0,29532541.19231582,51639.0,845374.97722589,165586.8508977,6324980.80283212,14032478.61119571,,1280980.0,786825.0,
2017-08-20,235770.0,963614.64735505,916869.9473195,810680.0,1171551.71660331,20446620.0,489428.49702123,553319.4930197,100.0,,133940.93421369,632250.68911796,817871.0,423884.0,,2667616.0,1303706.59375257,2185768.70837322,,373583.75,5122.0,16561747.99666875,375.0,363019.99022037,94683.43867761,5024999.58669794,18001553.2183736,,1425073.0,494136.0,
