period_start,ticker,risk_profile,actual_sharpe,actual_fwd_vol,classification_correct,split
2018-07-01,OCDI,,,,,train
2018-07-01,OFH,,,,,train
2018-07-01,OIH,balanced,-2.6156057489138065,0.2622341513633728,1.0,train
2018-07-01,ORAS,,0.2106072835150014,0.1842873990535736,,train
2018-07-01,ORHD,,-5.416066634092279,0.3404453992843628,,train
2018-07-01,ORWE,balanced,-0.5855366821930624,0.3046235740184784,1.0,train
2018-07-01,PHAR,,,,,train
2018-07-01,PHDC,aggressive,-4.736501233688795,0.3254106342792511,0.0,train
2018-07-01,PRDC,,,,,train
2018-07-01,QNBE,,,,,train
2018-07-01,RAYA,,-0.8498653233617202,0.2020045667886734,,train
2018-07-01,RMDA,,,,,train
2018-07-01,SKPC,,,,,train
2018-07-01,SPMD,,,,,train
2018-07-01,SUGR,,,,,train
2018-07-01,SWDY,,,,,train
2018-07-01,TALM,,,,,train
2018-07-01,TMGH,balanced,-1.6815374949992712,0.3469511568546295,0.0,train
2018-07-01,VLMR,,-1.1407899210657146,0.09186768531799316,,train
2018-07-01,VLMRA,,,,,train
2019-01-01,ABUK,balanced,0.4256159196918523,0.22074919939041138,0.0,train
2019-01-01,ADIB,,-0.4996019495094617,0.38059258460998535,,train
2019-01-01,ALCN,,,,,train
2019-01-01,AMOC,aggressive,-2.9185051832668907,0.32197895646095276,1.0,train
2019-01-01,ARCC,,2.771549630077903,0.18680067360401154,,train
2019-01-01,ASPI,,,,,train
2019-01-01,BINV,,,,,train
2019-01-01,BTFH,,2.8571861465509585,0.46455442905426025,,train
2019-01-01,CCAP,balanced,2.203618406119586,0.2247467041015625,1.0,train
2019-01-01,CICH,,,,,train
2019-01-01,CIEB,,,,,train
2019-01-01,CIRA,,,,,train
2019-01-01,CLHO,,,,,train
2019-01-01,COMI,conservative,6.621157621241887,0.22473980486392975,1.0,train
2019-01-01,DSCW,,,,,train
2019-01-01,EAST,conservative,1.6751983451122856,0.22976689040660858,0.0,train
2019-01-01,EFID,balanced,-1.8083313000425718,0.15829187631607056,0.0,train
2019-01-01,EFIH,,,,,train
2019-01-01,EGAL,aggressive,2.362411242560288,0.4044688642024994,1.0,train
2019-01-01,EGCH,,3.5291441638618077,0.2916293144226074,,train
2019-01-01,EGTS,,,,,train
2019-01-01,EMFD,aggressive,2.548764410540206,0.2659105062484741,0.0,train
2019-01-01,ETEL,balanced,5.955569297502219,0.32507777214050293,0.0,train
2019-01-01,EXPA,,,,,train
2019-01-01,FAIT,,,,,train
2019-01-01,FAITA,,,,,train
2019-01-01,FWRY,,,,,train
2019-01-01,GBCO,,-1.4439285365467633,0.22950027883052826,,train
2019-01-01,GDWA,,,,,train
2019-01-01,HDBK,,,,,train
2019-01-01,HELI,aggressive,2.4944475228830654,0.31809288263320923,1.0,train
2019-01-01,HRHO,conservative,6.333414216992874,0.22620561718940735,0.0,train
2019-01-01,IRON,aggressive,0.7243473156272036,0.21535393595695496,0.0,train
2019-01-01,ISPH,balanced,4.649415909030704,0.22393791377544403,0.0,train
2019-01-01,JUFO,conservative,1.684577266634544,0.1565656214952469,1.0,train
2019-01-01,MASR,,,,,train
2019-01-01,MCQE,,1.5906222073416885,0.28821057081222534,,train
2019-01-01,MFPC,,,,,train
2019-01-01,MTIE,,,,,train
2019-01-01,OCDI,,,,,train
2019-01-01,OFH,,,,,train
2019-01-01,OIH,aggressive,3.1755434383887615,0.3249965310096741,1.0,train
2019-01-01,ORAS,conservative,-2.564209969634879,0.29167476296424866,0.0,train
2019-01-01,ORHD,,3.551681413838237,0.2541559636592865,,train
2019-01-01,ORWE,conservative,3.0006143514441392,0.2592969834804535,0.0,train
2019-01-01,PHAR,,,,,train
2019-01-01,PHDC,aggressive,4.902189279760223,0.22512836754322052,0.0,train
2019-01-01,PRDC,,,,,train
2019-01-01,QNBE,,,,,train
2019-01-01,RAYA,,-4.102890872722882,0.04888312891125679,,train
2019-01-01,RMDA,,,,,train
2019-01-01,SKPC,,,,,train
2019-01-01,SPMD,,,,,train
2019-01-01,SUGR,,,,,train
2019-01-01,SWDY,,,,,train
2019-01-01,TALM,,,,,train
2019-01-01,TMGH,balanced,5.404703712642362,0.26823705434799194,0.0,train
2019-01-01,VLMR,,6.738633649569191,0.29710349440574646,,train
2019-01-01,VLMRA,,,,,train
2019-07-01,ABUK,balanced,-5.821120616677816,0.249766543507576,1.0,train
2019-07-01,ADIB,,-10.5914294296875,0.11948026716709137,,train
2019-07-01,ALCN,,,,,train
2019-07-01,AMOC,aggressive,-10.14430577915876,0.24764658510684967,0.0,train
2019-07-01,ARCC,,-1.9463322320081118,0.3725884258747101,,train
2019-07-01,ASPI,,,,,train
2019-07-01,BINV,,,,,train
2019-07-01,BTFH,,-3.361910099885944,0.3172067701816559,,train
2019-07-01,CCAP,aggressive,-6.387396487224028,0.45752403140068054,1.0,train
2019-07-01,CICH,,,,,train
2019-07-01,CIEB,,,,,train
2019-07-01,CIRA,,,,,train
2019-07-01,CLHO,,,,,train
2019-07-01,COMI,conservative,-1.7580858663379482,0.13451772928237915,1.0,train
2019-07-01,DSCW,,,,,train
2019-07-01,EAST,conservative,1.1629001956741367,0.1788897067308426,1.0,train
2019-07-01,EFID,balanced,-7.238109826863263,0.09248248487710953,0.0,train
2019-07-01,EFIH,,,,,train
2019-07-01,EGAL,aggressive,-8.90451489495079,0.3234116733074188,1.0,train
2019-07-01,EGCH,,-6.535899235310983,0.27741190791130066,,train
2019-07-01,EGTS,,,,,train
2019-07-01,EMFD,balanced,-0.8258434851497768,0.2776632010936737,1.0,train
2019-07-01,ETEL,conservative,0.4333152001050376,0.21845084428787231,0.0,train
2019-07-01,EXPA,,,,,train
2019-07-01,FAIT,,,,,train
2019-07-01,FAITA,,,,,train
2019-07-01,FWRY,,,,,train
2019-07-01,GBCO,,-6.346483402070141,0.27297940850257874,,train
2019-07-01,GDWA,,,,,train
2019-07-01,HDBK,,,,,train
2019-07-01,HELI,aggressive,-0.7155706385126456,0.3499917685985565,1.0,train
2019-07-01,HRHO,conservative,-1.8245028639189893,0.23890997469425201,0.0,train
2019-07-01,IRON,aggressive,-6.932611217654414,0.365140825510025,1.0,train
2019-07-01,ISPH,balanced,-0.9593476899399094,0.42125946283340454,0.0,train
2019-07-01,JUFO,conservative,-2.2647338421646874,0.16689996421337128,1.0,train
2019-07-01,MASR,,,,,train
2019-07-01,MCQE,,-4.110205478862773,0.30837175250053406,,train
2019-07-01,MFPC,,,,,train
2019-07-01,MTIE,,,,,train
2019-07-01,OCDI,,,,,train
2019-07-01,OFH,,,,,train
2019-07-01,OIH,aggressive,-1.6752410020342012,0.3974054455757141,1.0,train
2019-07-01,ORAS,balanced,-1.0769721944377326,0.39212819933891296,0.0,train
2019-07-01,ORHD,,-2.734247860219847,0.3064729869365692,,train
2019-07-01,ORWE,conservative,-2.4171041542800284,0.11070378869771957,1.0,train
2019-07-01,PHAR,,,,,train
2019-07-01,PHDC,aggressive,-9.220091238142135,0.24381637573242188,0.0,train
2019-07-01,PRDC,,,,,train
2019-07-01,QNBE,,,,,train
2019-07-01,RAYA,,3.230613445204689,0.21789760887622833,,train
2019-07-01,RMDA,,,,,train
2019-07-01,SKPC,,,,,train
2019-07-01,SPMD,,,,,train
2019-07-01,SUGR,,,,,train
2019-07-01,SWDY,,,,,train
2019-07-01,TALM,,,,,train
2019-07-01,TMGH,balanced,-6.6295237665515305,0.15158191323280334,0.0,train
2019-07-01,VLMR,,-4.806153990346347,0.22403395175933838,,train
2019-07-01,VLMRA,,,,,train
2020-01-01,ABUK,,-1.1036737876455427,0.35409015417099,,train
2020-01-01,ADIB,,0.8920406749610563,0.42982253432273865,,train
2020-01-01,ALCN,,-1.5071042886308095,0.2659386992454529,,train
2020-01-01,AMOC,aggressive,-0.4176738395973239,0.47885361313819885,1.0,train
2020-01-01,ARCC,,2.7585937090618606,0.5022498965263367,,train
2020-01-01,ASPI,,-1.3531178103612747,0.32392582297325134,,train
2020-01-01,BINV,,-6.59278102450557,0.33243173360824585,,train
2020-01-01,BTFH,,0.3963583544104037,0.40821701288223267,,train
2020-01-01,CCAP,aggressive,-1.360577556370598,0.40685462951660156,0.0,train
2020-01-01,CICH,,-1.9720878544283342,0.11383836716413498,,train
2020-01-01,CIEB,conservative,-18.187334004820414,0.09840952605009079,1.0,train
2020-01-01,CIRA,conservative,-12.531783150548101,0.10841648280620575,1.0,train
2020-01-01,CLHO,balanced,4.458864673167744,0.256680428981781,0.0,train
2020-01-01,COMI,conservative,1.6341463320699672,0.18171326816082,1.0,train
2020-01-01,DSCW,aggressive,1.1482874754628098,0.31128886342048645,0.0,train
2020-01-01,EAST,conservative,-2.930715191111151,0.1690102368593216,1.0,train
2020-01-01,EFID,,-3.895835661667992,0.20840299129486084,,train
2020-01-01,EFIH,,,,,train
2020-01-01,EGAL,,0.7879340579161339,0.5293307900428772,,train
2020-01-01,EGCH,aggressive,2.1383984013527644,0.4314941465854645,1.0,train
2020-01-01,EGTS,aggressive,0.4899085289189608,0.41305312514305115,1.0,train
2020-01-01,EMFD,conservative,-0.4430214853057974,0.37361589074134827,0.0,train
2020-01-01,ETEL,balanced,5.306282975760466,0.7230328321456909,0.0,train
2020-01-01,EXPA,,-1.4310857860192052,0.332457572221756,,train
2020-01-01,FAIT,,,,,train
2020-01-01,FAITA,,3.8194101657765036,0.07694331556558609,,train
2020-01-01,FWRY,,2.273213295757271,0.32162174582481384,,train
2020-01-01,GBCO,aggressive,-2.2180569261687366,0.4122552275657654,1.0,train
2020-01-01,GDWA,,,,,train
2020-01-01,HDBK,,-4.9910158827918165,0.24393343925476074,,train
2020-01-01,HELI,aggressive,-4.04387296321559,0.3829965889453888,0.0,train
2020-01-01,HRHO,balanced,-2.3681694054341342,0.28559455275535583,1.0,train
2020-01-01,IRON,,-0.26305219620629355,0.6042249798774719,,train
2020-01-01,ISPH,conservative,-7.270063359031054,0.19716104865074158,1.0,train
2020-01-01,JUFO,conservative,2.609948788661223,0.3289213180541992,0.0,train
2020-01-01,MASR,balanced,3.236133682757357,0.1651586890220642,0.0,train
2020-01-01,MCQE,,2.6593161100234477,0.3672569692134857,,train
2020-01-01,MFPC,,2.6983306513414784,0.1979430615901947,,train
2020-01-01,MTIE,,-2.4396835079460666,0.6000791788101196,,train
2020-01-01,OCDI,aggressive,1.8068479773173522,0.4181830883026123,1.0,train
2020-01-01,OFH,,,,,train
2020-01-01,OIH,balanced,-0.51290707988174,0.3018881380558014,1.0,train
2020-01-01,ORAS,conservative,-1.4454538405818764,0.27149391174316406,1.0,train
2020-01-01,ORHD,aggressive,-4.740795415042841,0.43197718262672424,1.0,train
2020-01-01,ORWE,,-1.1250752401612996,0.22455467283725739,,train
2020-01-01,PHAR,,7.898019712349969,0.09325242787599564,,train
2020-01-01,PHDC,balanced,-1.7856804522844911,0.4614444077014923,0.0,train
2020-01-01,PRDC,,,,,train
2020-01-01,QNBE,,3.9228714606381727,0.16120733320713043,,train
2020-01-01,RAYA,,2.58324554680458,0.41598787903785706,,train
2020-01-01,RMDA,,1.0221371175954503,0.35122597217559814,,train
2020-01-01,SKPC,balanced,6.691266824717242,0.6994099617004395,0.0,train
2020-01-01,SPMD,,19.806690879266096,0.3691052794456482,,train
2020-01-01,SUGR,,-1.9921689001857716,0.2171606421470642,,train
2020-01-01,SWDY,balanced,3.8955830892589156,0.3369474709033966,1.0,train
2020-01-01,TALM,,,,,train
2020-01-01,TMGH,balanced,-0.3013781016066747,0.34262001514434814,1.0,train
2020-01-01,VLMR,,-2.0978569868427366,0.31601181626319885,,train
2020-01-01,VLMRA,,,,,train
2020-07-01,ABUK,,1.478191171518966,0.38965243101119995,,train
2020-07-01,ADIB,,3.7905547675678224,0.37403392791748047,,train
2020-07-01,ALCN,,0.9239135263410886,0.540591835975647,,train
2020-07-01,AMOC,aggressive,1.623784707589979,0.4422772228717804,1.0,train
2020-07-01,ARCC,,-0.2099632000108943,0.4934091567993164,,train
2020-07-01,ASPI,,1.069680596165638,0.3947083055973053,,train
2020-07-01,BINV,,1.1072414594556321,0.43394502997398376,,train
2020-07-01,BTFH,,3.26530634941588,0.6860447525978088,,train
2020-07-01,CCAP,balanced,3.713546251750015,0.3800874352455139,1.0,train
2020-07-01,CICH,,4.997614082562658,0.4077087342739105,,train
2020-07-01,CIEB,conservative,-6.348324031952194,0.21080800890922546,1.0,train
2020-07-01,CIRA,conservative,1.4217095001994355,0.17311252653598785,1.0,train
2020-07-01,CLHO,conservative,-1.8543589047649192,0.3163503408432007,1.0,train
2020-07-01,COMI,conservative,-0.37864939842205664,0.2415255904197693,1.0,train
2020-07-01,DSCW,aggressive,1.608153835980728,0.566108226776123,1.0,train
2020-07-01,EAST,conservative,-4.372884691117691,0.18241971731185913,1.0,train
2020-07-01,EFID,,-1.0846430880179037,0.4446536898612976,,train
2020-07-01,EFIH,,,,,train
2020-07-01,EGAL,,1.9111872260689065,0.7530966997146606,,train
2020-07-01,EGCH,aggressive,1.9006090655309757,0.4528496563434601,1.0,train
2020-07-01,EGTS,aggressive,1.325644305925345,0.4528639614582062,1.0,train
2020-07-01,EMFD,conservative,1.7113394093141399,0.3221132755279541,0.0,train
2020-07-01,ETEL,balanced,-1.2613849416412921,0.23116345703601837,0.0,train
2020-07-01,EXPA,,6.877879082867688,0.44249895215034485,,train
2020-07-01,FAIT,,,,,train
2020-07-01,FAITA,,-1.8022258715107018,0.15838439762592316,,train
2020-07-01,FWRY,,4.201134126059373,0.6833661198616028,,train
2020-07-01,GBCO,aggressive,4.744387915626602,0.4570704400539398,1.0,train
2020-07-01,GDWA,,,,,train
2020-07-01,HDBK,,2.149493851150283,0.39925655722618103,,train
2020-07-01,HELI,balanced,2.4226315973047763,0.3536630868911743,1.0,train
2020-07-01,HRHO,balanced,-0.04200790383202986,0.4086706340312958,1.0,train
2020-07-01,IRON,,-0.6722738138485704,0.8303762078285217,,train
2020-07-01,ISPH,conservative,-4.512745816512522,0.3219625651836395,0.0,train
2020-07-01,JUFO,balanced,0.6044077503473205,0.3931642770767212,1.0,train
2020-07-01,MASR,aggressive,3.525545116634954,0.41058480739593506,0.0,train
2020-07-01,MCQE,,4.773864405352445,0.5869142413139343,,train
2020-07-01,MFPC,,3.059181880495593,0.5838000774383545,,train
2020-07-01,MTIE,,-0.9124487774903092,0.2838546931743622,,train
2020-07-01,OCDI,balanced,10.065624129771992,0.44393783807754517,0.0,train
2020-07-01,OFH,,,,,train
2020-07-01,OIH,aggressive,4.126485040880976,0.5808395147323608,1.0,train
2020-07-01,ORAS,conservative,0.9569623305659877,0.25698432326316833,1.0,train
2020-07-01,ORHD,aggressive,4.951214107250694,0.4535788893699646,1.0,train
2020-07-01,ORWE,,5.632362700795564,0.31191399693489075,,train
2020-07-01,PHAR,,-2.7708575505231705,0.37162157893180847,,train
2020-07-01,PHDC,balanced,5.310824304204665,0.4557255506515503,0.0,train
2020-07-01,PRDC,,,,,train
2020-07-01,QNBE,,-7.105669753203988,0.19234254956245422,,train
2020-07-01,RAYA,,0.6576011400814538,0.3592270016670227,,train
2020-07-01,RMDA,,-1.291302433154902,0.470913290977478,,train
2020-07-01,SKPC,aggressive,2.9700692409199916,0.43901771306991577,0.0,train
2020-07-01,SPMD,,-0.6051638407735259,0.3989943563938141,,train
2020-07-01,SUGR,,1.4521560786233576,0.4825284779071808,,train
2020-07-01,SWDY,balanced,0.8993965066615819,0.31816184520721436,0.0,train
2020-07-01,TALM,,,,,train
2020-07-01,TMGH,balanced,1.177525554702367,0.3936506509780884,1.0,train
2020-07-01,VLMR,,-3.462263836886046,0.177118182182312,,train
2020-07-01,VLMRA,,,,,train
2021-01-01,ABUK,balanced,4.852340985867512,0.3182399868965149,0.0,train
2021-01-01,ADIB,,0.29029855039454094,0.20702923834323883,,train
2021-01-01,ALCN,,-0.959713207495703,0.3548491299152374,,train
2021-01-01,AMOC,aggressive,2.8482380510775887,0.3122265934944153,1.0,train
2021-01-01,ARCC,,4.114355709225514,0.318179190158844,,train
2021-01-01,ASPI,,6.884756813471281,0.36975035071372986,,train
2021-01-01,BINV,,5.355019332535395,0.36899080872535706,,train
2021-01-01,BTFH,,4.453226315583439,0.3360354006290436,,train
2021-01-01,CCAP,aggressive,4.425455751657675,0.28795742988586426,0.0,train
2021-01-01,CICH,aggressive,2.45784666516163,0.33113178610801697,1.0,train
2021-01-01,CIEB,conservative,-1.4004186901220337,0.30660033226013184,0.0,train
2021-01-01,CIRA,conservative,-2.8616174389536075,0.22037115693092346,0.0,train
2021-01-01,CLHO,conservative,3.0083777135227674,0.29081496596336365,0.0,train
2021-01-01,COMI,conservative,4.49971681156394,0.17143763601779938,1.0,train
2021-01-01,DSCW,,13.391975267885826,0.4385278820991516,,train
2021-01-01,EAST,balanced,7.135449550153998,0.2242431789636612,1.0,train
2021-01-01,EFID,conservative,1.002677776695909,0.18679457902908325,1.0,train
2021-01-01,EFIH,,,,,train
2021-01-01,EGAL,,5.806219357865049,0.4090900719165802,,train
2021-01-01,EGCH,,3.0967796378258243,0.2590458393096924,,train
2021-01-01,EGTS,,6.409465785021716,0.2853758931159973,,train
2021-01-01,EMFD,balanced,7.036146663468718,0.25981390476226807,1.0,train
2021-01-01,ETEL,conservative,-1.1653725525048308,0.10409998893737793,1.0,train
2021-01-01,EXPA,balanced,-1.0783140795120403,0.2119775414466858,0.0,train
2021-01-01,FAIT,,,,,train
2021-01-01,FAITA,,0.32841079946882695,0.10678938776254654,,train
2021-01-01,FWRY,aggressive,7.017514293642422,0.4906625747680664,1.0,train
2021-01-01,GBCO,aggressive,4.216197781021011,0.30073070526123047,1.0,train
2021-01-01,GDWA,,,,,train
2021-01-01,HDBK,,-1.060999821289766,0.26048415899276733,,train
2021-01-01,HELI,balanced,-0.25092796696827535,0.1570526510477066,0.0,train
2021-01-01,HRHO,conservative,4.30719113601348,0.21963082253932953,0.0,train
2021-01-01,IRON,,-4.939295595603515,0.8900760412216187,,train
2021-01-01,ISPH,balanced,1.2926759130890093,0.19847939908504486,0.0,train
2021-01-01,JUFO,,5.701752203436639,0.31884345412254333,,train
2021-01-01,MASR,balanced,2.6384383590374276,0.2207706868648529,1.0,train
2021-01-01,MCQE,,6.300997960712618,0.3403114080429077,,train
2021-01-01,MFPC,aggressive,10.587298892675436,0.2958574593067169,0.0,train
2021-01-01,MTIE,aggressive,4.641407207319572,0.4247928559780121,1.0,train
2021-01-01,OCDI,conservative,2.7882613609323634,0.2479289025068283,0.0,train
2021-01-01,OFH,,,,,train
2021-01-01,OIH,aggressive,1.0647795302353051,0.2008955478668213,0.0,train
2021-01-01,ORAS,,7.334645569240565,0.3056625425815582,,train
2021-01-01,ORHD,aggressive,2.432624348685684,0.3215099275112152,1.0,train
2021-01-01,ORWE,balanced,1.876180279475524,0.18406949937343597,0.0,train
2021-01-01,PHAR,,-3.495185393269205,0.1833907514810562,,train
2021-01-01,PHDC,balanced,9.202377164340804,0.2986074388027191,0.0,train
2021-01-01,PRDC,,,,,train
2021-01-01,QNBE,,-4.136679990153137,0.11351616680622101,,train
2021-01-01,RAYA,,16.615916229940172,0.8747112154960632,,train
2021-01-01,RMDA,,-4.1942814799981685,0.21029335260391235,,train
2021-01-01,SKPC,aggressive,5.085166570948406,0.3239628076553345,1.0,train
2021-01-01,SPMD,,6.751019922039281,0.5642778277397156,,train
2021-01-01,SUGR,,5.324436780042932,0.4984884262084961,,train
2021-01-01,SWDY,balanced,2.532594738302774,0.22634625434875488,1.0,train
2021-01-01,TALM,,,,,train
2021-01-01,TMGH,conservative,8.205822121291654,0.18969793617725372,1.0,train
2021-01-01,VLMR,,3.1675533219473033,0.24613195657730103,,train
2021-01-01,VLMRA,,,,,train
2021-07-01,ABUK,balanced,0.9801534492120066,0.2585543692111969,1.0,train
2021-07-01,ADIB,,6.581742513678451,0.469023197889328,,train
2021-07-01,ALCN,,7.013010833446117,0.4824672341346741,,train
2021-07-01,AMOC,aggressive,6.862902620392768,0.358909010887146,1.0,train
2021-07-01,ARCC,,0.8698711431981783,0.5138451457023621,,train
2021-07-01,ASPI,,4.982212750785589,0.33824995160102844,,train
2021-07-01,BINV,,-2.234362834712789,0.3965238332748413,,train
2021-07-01,BTFH,,-1.3836981987845303,0.39606931805610657,,train
2021-07-01,CCAP,aggressive,1.7361570990511388,0.26339253783226013,1.0,train
2021-07-01,CICH,aggressive,1.325554605912029,0.22081130743026733,0.0,train
2021-07-01,CIEB,conservative,1.257199182117837,0.18013755977153778,1.0,train
2021-07-01,CIRA,conservative,2.691725979576942,0.2550426125526428,0.0,train
2021-07-01,CLHO,balanced,-0.18249185577418564,0.2846600115299225,0.0,train
2021-07-01,COMI,conservative,7.868013536150065,0.15630047023296356,1.0,train
2021-07-01,DSCW,,0.9845454544076894,0.35386523604393005,,train
2021-07-01,EAST,conservative,-1.9763983152282063,0.20848916471004486,1.0,train
2021-07-01,EFID,conservative,-0.5048830638644684,0.23474639654159546,0.0,train
2021-07-01,EFIH,,,,,train
2021-07-01,EGAL,,4.69679424257985,0.5858721733093262,,train
2021-07-01,EGCH,,6.271583910007181,0.4092492461204529,,train
2021-07-01,EGTS,,2.5793004882607447,0.7889586091041565,,train
2021-07-01,EMFD,conservative,0.7079559281886487,0.21232271194458008,1.0,train
2021-07-01,ETEL,conservative,3.9917691321920556,0.2218242883682251,0.0,train
2021-07-01,EXPA,balanced,1.79463001373145,0.2891501486301422,0.0,train
2021-07-01,FAIT,,,,,train
2021-07-01,FAITA,,8.907079862301618,0.16279608011245728,,train
2021-07-01,FWRY,aggressive,-1.494562425091484,0.43833619356155396,1.0,train
2021-07-01,GBCO,aggressive,4.537705765490941,0.3165687024593353,1.0,train
2021-07-01,GDWA,,,,,train
2021-07-01,HDBK,,1.505645799098192,0.5145224332809448,,train
2021-07-01,HELI,aggressive,0.6836125863414768,0.26116660237312317,0.0,train
2021-07-01,HRHO,conservative,2.012862958378816,0.20678532123565674,1.0,train
2021-07-01,IRON,,-4.5117418645451295,0.4597688317298889,,train
2021-07-01,ISPH,balanced,3.314418900968113,0.2536827027797699,1.0,train
2021-07-01,JUFO,,-1.6049603201006122,0.23245874047279358,,train
2021-07-01,MASR,aggressive,-0.6671798574707042,0.16944736242294312,0.0,train
2021-07-01,MCQE,,7.386940632591539,0.836935818195343,,train
2021-07-01,MFPC,balanced,1.3951514953069553,0.2440623790025711,1.0,train
2021-07-01,MTIE,aggressive,1.5261769785538226,0.31422245502471924,1.0,train
2021-07-01,OCDI,conservative,-5.904648450144108,0.15545780956745148,1.0,train
2021-07-01,OFH,,,,,train
2021-07-01,OIH,aggressive,0.8691489207971478,0.26174452900886536,0.0,train
2021-07-01,ORAS,,-0.5983326142491229,0.26184508204460144,,train
2021-07-01,ORHD,balanced,-2.5082462251419937,0.4030255675315857,0.0,train
2021-07-01,ORWE,balanced,-0.8177316496258682,0.24842959642410278,1.0,train
2021-07-01,PHAR,,2.808128546250021,0.20553167164325714,,train
2021-07-01,PHDC,balanced,0.5441985101720516,0.22174152731895447,0.0,train
2021-07-01,PRDC,,,,,train
2021-07-01,QNBE,,-3.6099113105553395,0.11523096263408661,,train
2021-07-01,RAYA,,-0.5469110250525936,0.3700157105922699,,train
2021-07-01,RMDA,,2.697504588034368,0.31451651453971863,,train
2021-07-01,SKPC,aggressive,2.1985973520813102,0.29798656702041626,1.0,train
2021-07-01,SPMD,,-3.0158038898462443,0.379242867231369,,train
2021-07-01,SUGR,,12.028448395776163,0.652336597442627,,train
2021-07-01,SWDY,balanced,0.7059495569267009,0.23885707557201385,1.0,train
2021-07-01,TALM,,,,,train
2021-07-01,TMGH,balanced,2.0437320872473674,0.29364174604415894,0.0,train
2021-07-01,VLMR,,-1.1659369356675433,0.13562524318695068,,train
2021-07-01,VLMRA,,,,,train
2022-01-01,ABUK,balanced,-0.40542607863226027,0.22109152376651764,0.0,train
2022-01-01,ADIB,balanced,-3.1876149424800837,0.7562347054481506,0.0,train
2022-01-01,ALCN,,-3.3002607232044134,0.4266452193260193,,train
2022-01-01,AMOC,aggressive,1.4296618186305126,0.4029698669910431,1.0,train
2022-01-01,ARCC,,-2.005275969656458,0.2985941469669342,,train
2022-01-01,ASPI,,-1.0099392323478562,0.24754859507083893,,train
2022-01-01,BINV,,1.79712770161351,0.5015167593955994,,train
2022-01-01,BTFH,,-0.9860156658220497,0.2617345452308655,,train
2022-01-01,CCAP,balanced,1.8598107452980603,0.31837305426597595,0.0,train
2022-01-01,CICH,,-0.9789748662680742,0.3817083537578583,,train
2022-01-01,CIEB,balanced,-1.6350029994072635,0.2572391927242279,1.0,train
2022-01-01,CIRA,,-1.6753954395740676,0.3284391760826111,,train
2022-01-01,CLHO,conservative,-0.5247892721480921,0.2335701733827591,0.0,train
2022-01-01,COMI,conservative,-1.8542936849949598,0.1345057189464569,1.0,train
2022-01-01,DSCW,,1.9426540489209012,0.29980090260505676,,train
2022-01-01,EAST,conservative,-0.7379355639637424,0.18305914103984833,1.0,train
2022-01-01,EFID,,-2.4656254755183777,0.15767043828964233,,train
2022-01-01,EFIH,conservative,-5.572939293912149,0.25786691904067993,0.0,train
2022-01-01,EGAL,,4.390788644418429,0.3773178160190582,,train
2022-01-01,EGCH,,-1.1276249873638888,0.2742892801761627,,train
2022-01-01,EGTS,,-0.9029591372394755,0.4244556427001953,,train
2022-01-01,EMFD,,-2.3974681100031083,0.22325704991817474,,train
2022-01-01,ETEL,conservative,0.4379435101560641,0.21159020066261292,1.0,train
2022-01-01,EXPA,,0.9007765790667294,0.16024155914783478,,train
2022-01-01,FAIT,,,,,train
2022-01-01,FAITA,,5.012186401494317,0.1304554045200348,,train
2022-01-01,FWRY,aggressive,-11.088292167860523,0.27560490369796753,0.0,train
2022-01-01,GBCO,aggressive,-1.130186937812115,0.31697016954421997,1.0,train
2022-01-01,GDWA,,-11.805010549840366,0.14957670867443085,,train
2022-01-01,HDBK,conservative,-0.4862422214879801,0.1968698799610138,1.0,train
2022-01-01,HELI,aggressive,-1.7735147621709608,0.30948495864868164,0.0,train
2022-01-01,HRHO,balanced,0.41652129452769227,0.19387726485729218,0.0,train
2022-01-01,IRON,,,0.0,,train
2022-01-01,ISPH,balanced,-5.453118532965964,0.16849367320537567,0.0,train
2022-01-01,JUFO,,-3.9107189743837956,0.27246806025505066,,train
2022-01-01,MASR,aggressive,0.2248661526190748,0.36426812410354614,1.0,train
2022-01-01,MCQE,,1.1429534714640401,0.41240498423576355,,train
2022-01-01,MFPC,balanced,-3.944061666368754,0.243221715092659,1.0,train
2022-01-01,MTIE,aggressive,0.8265349214410871,0.5588686466217041,1.0,train
2022-01-01,OCDI,,-0.09246922730207098,0.17986544966697693,,train
2022-01-01,OFH,,,,,train
2022-01-01,OIH,,-0.7600305161796138,0.34102490544319153,,train
2022-01-01,ORAS,conservative,-2.037219701354176,0.24000418186187744,0.0,train
2022-01-01,ORHD,aggressive,-2.494822575203519,0.3147052228450775,1.0,train
2022-01-01,ORWE,conservative,-1.5215895661758787,0.12808965146541595,1.0,train
2022-01-01,PHAR,,-1.3259603841277774,0.1788690686225891,,train
2022-01-01,PHDC,balanced,-4.099942436464029,0.2964889705181122,1.0,train
2022-01-01,PRDC,,-3.662722123336032,0.2277848869562149,,train
2022-01-01,QNBE,,0.6379090749643059,0.2741628885269165,,train
2022-01-01,RAYA,,0.9149168421676935,0.48683327436447144,,train
2022-01-01,RMDA,aggressive,-1.02155101979299,0.3982361853122711,1.0,train
2022-01-01,SKPC,aggressive,-2.426037213669358,0.24038150906562805,0.0,train
2022-01-01,SPMD,,-6.670118540412338,0.27732762694358826,,train
2022-01-01,SUGR,,1.1981237393341433,0.4158169627189636,,train
2022-01-01,SWDY,conservative,-3.8130725023553715,0.17442479729652405,1.0,train
