,ABUK,ADIB,ALCN,AMOC,ARCC,ASPI,BINV,BTFH,CCAP,CICH,CIEB,CIRA,CLHO,COMI,DSCW,EAST,EFID,EFIH,EGAL,EGCH,EGTS,EMFD,ETEL,EXPA,FAIT,FAITA,FWRY,GBCO,GDWA,HDBK,HELI,HRHO,IRON,ISPH,JUFO,MASR,MCQE,MFPC,MTIE,OCDI,OFH,OIH,ORAS,ORHD,ORWE,PHAR,PHDC,PRDC,QNBE,RAYA,RMDA,SKPC,SPMD,SUGR,SWDY,TALM,TMGH,VLMR,VLMRA
2022-02-24,0.2876988,0.2947904,0.99161726,0.6152618,0.44142294,0.510256,0.53047514,0.65033245,0.50642884,0.62364244,0.27594802,0.43869007,0.5575636,0.5244214,0.49559924,0.39388284,0.42634308,0.36655176,0.5335099,0.53930384,0.73508805,0.44717222,0.35197213,0.49301875,0.24724291,0.14842497,0.47785702,0.48269376,0.6073264,0.23908497,0.77384096,0.26178968,0.0,0.45646536,0.44649202,0.5303951,0.4689704,0.35386676,0.5084775,0.46197334,0.41678703,0.6307365,0.34746063,0.7524132,0.32513708,0.30246103,0.50837815,0.5854084,0.73039687,0.6283486,0.5852359,0.47976857,0.6516764,0.6269918,0.44563255,0.4712576,0.57298577,0.22723277,0.38732657
2022-03-27,0.32274455,0.28685915,0.8651174,0.58690125,0.7028574,0.6702031,0.7108668,0.540411,0.52225345,0.46519879,0.42085862,0.5824854,0.31625372,0.33156142,0.5649448,0.26374787,0.24400535,0.11258439,0.62985903,0.59962606,0.27622822,0.3074694,0.37548655,0.30617917,0.3314365,0.3018657,0.5647336,0.82571596,0.41612515,0.2713158,0.50798404,0.94785523,0.0,0.46457052,0.20640609,0.5898869,0.41685113,0.5637834,0.9937554,0.45347464,0.5511591,0.3743823,0.44087622,0.39373806,0.50429666,0.32888678,0.44287822,0.4121084,0.8092268,0.53363365,0.35184222,0.46551096,0.6134657,0.4559617,0.39840734,0.29119617,0.30216146,0.29707652,0.7709746
2022-04-27,0.45221406,0.2791568,0.73826253,0.3170928,0.67854726,0.33110225,0.44092962,0.3147683,0.2557982,0.34597728,0.2573137,0.28089312,0.5316463,0.28639683,0.57897437,0.25493103,0.23011175,0.25257656,0.46959102,0.534294,0.26414323,0.25555798,0.21713935,0.30232465,0.37958854,0.07844162,0.35505,0.7415459,0.3784208,0.3018356,0.47156528,0.34841317,0.0,0.40751362,0.28690588,0.5078962,0.19994472,0.4200732,0.5813189,0.19569948,0.24342754,0.27866825,0.3787884,0.41726997,0.28733665,0.26207647,0.6778269,0.35484874,0.4136125,0.33927467,0.41522947,0.32518315,0.4407087,0.28058553,0.34094182,0.94991803,0.32566333,0.18540363,0.24284108
2022-06-02,0.28360137,0.32808462,0.32096052,0.24480768,0.52943444,0.6442062,0.392402,0.55846196,0.3675617,0.4960265,0.28851497,0.2852106,0.30205652,0.20094146,0.7637048,0.3079723,0.26492572,0.32376668,0.3493192,0.29804108,0.42966425,0.33380532,0.15492576,0.29940152,0.16036439,0.07474988,0.46367973,0.7505488,0.40332747,0.20441453,0.4297779,0.26644683,0.0,0.3821425,0.46240202,0.6511262,0.23268457,0.21097915,0.49355334,0.43028215,0.7126383,0.41540036,0.3284074,0.41728625,0.19896041,0.30895764,0.2995397,0.62852275,0.3724841,0.48097435,0.31278253,0.3700235,0.6200014,0.4625756,0.30285457,0.4546283,0.3459793,0.101945005,0.23797208
2022-07-04,0.21347357,0.31365117,0.43945545,0.2562635,0.5345345,0.38003612,1.1180264,0.43442288,0.61550653,0.27989665,0.7710538,0.6873728,0.39608994,0.2742361,0.4332997,0.22054128,0.43972877,0.76447237,0.47921163,0.36282638,0.43695012,0.2988359,0.22979277,0.22606708,0.12086851,0.07508628,0.8181894,0.5394041,0.2983522,0.44310462,0.40359277,0.4227081,0.0,0.94280994,0.34277725,0.5135229,0.3030065,0.26364025,0.741418,0.25865757,0.29166272,0.36898902,0.28032285,0.42102396,0.26955202,0.3751837,0.3339479,0.2183001,0.6179111,0.41854605,0.38793817,0.26469988,0.82712644,0.54435027,0.3559139,0.8189,0.36839402,0.18819225,0.47780767
2022-08-09,0.24446705,0.37648582,0.4740667,0.29904085,0.6260784,0.54767364,0.5058132,1.2065881,0.50388896,0.35687998,0.36229086,0.33125943,0.28329232,0.28874555,0.71192485,0.32325333,0.36356598,0.36197034,0.3743806,0.26504058,0.42627,0.32023808,0.5434694,0.31937864,0.19009176,0.066701435,0.45334205,0.49300337,0.23842539,0.28873312,0.4030522,0.26623982,0.33186704,0.45911244,0.19652462,0.7269633,0.32164338,0.35019898,0.5869609,0.2126327,0.574911,0.35224044,0.36363313,0.48884612,0.26102877,0.23637296,0.39494297,0.234622,0.5114878,0.9544718,0.40317374,0.24234855,0.5052118,0.4420561,0.35307583,0.46173534,0.2557836,0.14595023,0.32423627
2022-09-07,0.3048783,0.2444597,0.41088757,0.21189092,0.33509707,0.30309367,0.5102995,1.0840207,0.46612015,0.18219618,0.27380678,0.33264115,0.2708274,0.2826986,0.6254955,0.32296965,0.19592258,0.32796496,0.44472206,0.5328733,0.40135357,0.4152673,0.2581818,0.29277244,0.10695355,0.044864804,0.57780004,0.4602471,0.21801645,0.14656787,0.42679274,0.31113702,0.3859743,0.25542516,0.37408027,0.52545464,0.18513995,0.31082723,0.6042445,0.47351867,0.19022362,0.2949064,0.32482257,0.49485546,0.20262775,0.19255504,0.3733298,0.24554929,0.443675,0.8919809,0.3478359,0.2804349,0.46102914,0.483978,0.37241647,0.7764251,0.23639934,0.33762765,0.3881702
2022-10-09,0.4287734,0.26120624,0.4830795,0.5144572,0.41494128,0.43209955,0.42422444,0.57663995,0.24477772,0.20989335,0.29778883,0.17483474,0.34690192,0.3844105,0.36758715,0.31732553,0.52419883,0.3778906,0.82973295,0.37583873,0.41528237,0.22624713,0.35945755,0.27750498,0.21875677,0.15087546,0.40995693,0.4938983,0.18818039,0.20264418,0.29975852,0.32013014,0.5136767,0.19857612,0.2884223,0.37400275,0.3374767,0.21415009,0.51890594,0.2589442,0.29692486,0.36347607,0.31437305,0.4943054,0.3857872,0.27001485,0.24400538,0.22593963,0.55581164,0.6032009,0.31437027,0.25308242,0.29611382,0.3976811,0.37918383,0.3954372,0.3163662,0.13219868,0.54812
2022-11-07,0.29040414,0.404518,0.45327184,0.59030056,0.4476779,0.31600717,0.3891419,0.9160242,0.30038586,0.3820686,0.33099285,0.34569013,0.38857025,0.49144995,0.3005212,0.75676197,0.44136783,0.38123903,0.64030355,0.6901693,0.3590563,0.2717853,0.36122268,0.34005886,0.4365384,0.118740514,0.5589119,0.44011202,0.78501683,0.5538168,0.41291383,0.29202878,0.48095712,0.3874572,0.2406426,0.3076131,0.31442627,0.23967637,0.5836578,0.2900135,0.24693051,0.3608979,0.29452422,0.3651792,0.35676277,0.30774483,0.28741455,0.22622068,0.49685568,0.32870796,0.40607664,0.3702049,0.31352818,0.55180734,0.35710347,0.436464,0.29429716,0.255819,0.58581465
2022-12-06,0.4784779,0.6319875,0.6537449,0.41374177,0.4086258,0.42447364,0.44104818,0.68811536,0.8831877,0.3793956,0.2895875,0.3651741,0.264423,0.39184538,0.5492396,0.4732936,0.32903373,0.3909486,0.36695203,0.38099048,0.45752564,0.47485405,0.44403118,0.5134897,0.5664032,0.13153093,0.36618125,0.53051686,0.63479745,0.12309211,0.5921229,0.33946505,0.33646184,0.5085891,0.52190065,0.57563347,0.44972745,0.31603467,0.36263314,0.48932272,0.6078026,0.3925727,0.4699927,0.3076476,0.6855499,0.2140722,0.6584425,0.5109856,0.24349591,0.8365215,0.31311354,0.63854927,0.42794713,0.35889795,0.63569146,0.39200246,0.44245228,0.2162301,0.48450002
2023-01-05,0.22006354,0.6413694,0.5811735,0.48088112,0.61498517,0.2915336,0.48196095,0.5656582,0.47397482,0.5050984,0.6187442,0.23289953,0.5371877,0.52248675,0.50540584,0.6416252,0.48966184,0.5097979,0.49926928,0.53041524,0.43961406,0.44310132,0.6990407,0.4114495,0.3182519,0.09755231,0.5351293,0.5673199,0.7272826,0.52258897,0.6266535,0.48310426,0.27797073,0.36327237,0.65175474,0.44082552,0.4221158,0.3058217,0.49237865,0.5144722,0.35452467,0.3137099,0.38740686,0.9588617,0.558485,0.29131296,0.6616923,0.35802898,0.37632436,0.54311126,0.2659585,0.483174,0.2764912,0.47266576,0.49110407,0.5027048,0.38825142,0.2006273,0.30540097
2023-02-07,0.20214644,0.41453624,0.5106963,0.35520667,0.5636013,0.257945,0.45937595,0.7100589,0.4681065,0.2797637,0.47096413,0.30691713,0.27764353,0.40171707,0.33539987,0.25966573,0.33283266,0.28152132,0.38473555,0.31344348,0.24669036,0.3020862,0.45439056,0.39227888,0.3503955,0.0545074,0.33826554,0.4384438,0.2307125,0.23762947,0.5197089,0.42591295,0.34261557,0.256166,0.47385475,0.38436472,0.3833541,0.41220054,0.35532168,0.2548825,0.2538253,0.21304208,0.1458005,0.47396153,0.41136545,0.35039863,0.38621226,0.2932418,0.36550742,0.40936345,0.28259817,0.53463596,0.19263178,0.36516446,0.44288313,0.20982718,0.3053386,0.16996843,0.3506929
2023-03-08,0.36455357,0.5303386,0.6762077,0.7029322,0.49297723,0.621678,0.5272778,1.0323104,0.8482124,0.6462761,0.76205766,0.5128013,0.5534651,0.29953453,0.70336175,0.6712283,0.5037883,0.62032616,0.68208456,0.7686041,0.6499358,0.4596889,0.5243334,0.6845404,0.7279228,0.44373605,0.64946705,0.72063357,0.6409014,0.31359094,0.8799401,0.646805,0.39489365,0.6928459,0.6744074,0.6581624,0.526393,0.3498403,0.93515503,0.49122515,0.41898468,0.96198857,0.31520888,0.6455918,0.65408164,0.19506691,0.618584,0.56529045,0.36363608,0.7090526,0.49486488,0.96500856,0.7178113,0.47157246,0.6801303,0.47680303,0.38011593,0.2248453,0.53954583
2023-04-06,0.5403702,0.5236994,0.63931084,0.60956067,0.33639583,0.25304985,0.62368417,0.37780368,0.47663528,0.25927508,0.5350288,0.36954537,0.3241278,0.5773901,0.25157443,0.33189172,0.34246817,0.32564697,0.42434126,0.40891802,0.54544675,0.2670837,0.33503333,0.45452484,0.37041286,0.2084383,0.35527098,0.37452945,0.16648564,0.44357476,0.38854626,0.37004718,0.24947177,0.5735401,0.30881187,0.27823088,0.3467982,0.3653835,0.5604659,0.409682,0.22014466,0.4051702,0.23417938,0.43983647,0.565676,0.38269722,0.31284848,0.29656112,0.14897367,0.32278857,0.35743484,0.37565967,0.40762138,0.359059,0.40461674,0.5607742,0.28379428,0.42412192,0.57127243
2023-05-16,0.30889097,0.5066722,0.47880828,0.30440512,0.34304488,0.40120173,1.071688,1.532955,0.50519645,0.28177598,0.32943025,0.31656045,0.24178985,0.15407677,0.5458904,0.4591189,0.50121,0.24279346,0.22884934,0.45870888,0.19856922,0.2851446,0.29579592,0.3075618,0.08620799,0.1251646,0.28895795,0.38326824,0.67119503,0.26215,0.55183816,0.20106968,0.22386979,0.7997036,0.21522577,0.25606218,0.28777078,0.97377425,0.53410894,0.32490256,0.47391045,0.23714572,0.5782138,0.40653,0.43509066,0.3943032,0.38025433,0.34718996,0.14402385,0.32401428,0.28590208,0.4988357,0.7200989,0.58417535,0.44807273,0.5112543,0.3117789,0.121382505,0.2667701
2023-06-14,0.27483085,0.33411354,0.38593134,0.37853485,0.40216184,0.53811735,0.56743973,1.3395343,0.78423107,0.56255335,0.4473352,0.19589111,0.28183404,0.2742267,0.30666882,0.39527276,0.1539068,0.1965327,0.40637127,0.40990993,0.33978492,0.2043766,0.27922648,0.5710702,0.12663862,0.11646161,0.33377746,0.4097253,0.4373118,0.22793631,0.5527813,0.32403588,0.29674062,0.65017515,0.18807726,0.3496052,0.30728692,1.1137155,0.5349027,0.6105146,0.83802944,0.6081826,0.35823396,0.43102676,0.29568946,0.38080618,0.32332993,0.28619972,0.3536795,0.4438155,0.35527536,0.39836928,0.5721808,0.5545015,0.4668132,0.19476293,0.2800439,0.07146847,0.4584623
2023-07-24,0.15701707,0.25383106,0.31267658,0.29424334,0.27253145,0.30387133,0.3458142,1.0647091,0.27221474,0.38857186,0.3486682,0.17978942,0.20556402,0.13297726,0.3213859,0.46776167,0.17528416,0.14479344,0.19529837,0.23365957,0.6788752,0.15142608,0.23379146,0.26705116,0.08917957,0.08121988,0.17913568,0.32691145,0.5530799,0.38976318,0.49766248,0.21796107,0.3618301,0.32207057,0.73754793,0.24220748,0.18471655,0.26416436,0.34279293,0.27621132,0.46013623,0.1888132,0.14715758,0.27698678,0.26977894,0.19756266,0.17851444,0.34069753,0.20385039,0.36405146,0.11844331,0.273955,0.630783,0.17839476,0.25814047,0.23056558,0.2889785,0.092999876,0.18803947
2023-08-22,0.3056494,0.28875723,0.43619803,0.14484559,0.34531876,0.5481957,0.14714204,0.38432142,0.37562317,0.18434122,0.20643876,0.22643691,0.26932836,0.23121664,0.30685976,0.44620833,0.3209622,0.26960015,0.2507736,0.23015276,0.7330915,0.26966465,0.316667,0.786992,0.14120744,0.047871526,0.18958136,0.25657058,0.5108193,0.27521694,0.26267323,0.13396783,0.3802658,0.27501896,0.1713009,0.14709893,0.23850031,0.66888857,0.31465584,0.33192492,0.43050286,0.1329041,0.23311731,0.31582773,0.30193582,0.44260022,0.26226825,0.19655196,0.16628253,0.24565895,0.25187445,0.20744124,0.20322171,0.5487128,0.39946643,0.3639422,0.47818676,0.12600613,0.21815935
2023-09-20,0.69779754,0.5622315,0.7074755,0.56710386,0.40789828,0.3642089,0.39339322,0.4385812,0.4245677,0.33176106,0.5428405,0.18765536,0.40895033,0.17461471,0.24368176,0.49904186,0.3443978,0.36815375,0.42410415,0.7404366,0.5107165,0.33000547,0.39860338,0.4380587,0.15369591,0.07161427,0.5377366,0.3785911,0.2636933,0.3726371,0.25059247,0.38989207,0.4983082,0.43021125,0.46719992,0.4228071,0.3289514,1.1733778,0.2987685,0.22686662,0.42687514,0.2516867,0.9454768,0.5334739,0.623822,0.45503932,0.44112033,0.25191852,0.26290932,0.27729467,0.35584342,0.5187952,0.51385623,0.64129406,0.54997504,0.34459838,0.66320354,0.15728557,0.59633446
2023-10-23,0.70194405,0.4855637,0.48181614,0.604614,0.7508717,0.3826039,0.288626,0.6199886,0.55350304,0.29032284,0.4890909,0.47065714,0.31865448,0.34864622,0.6082535,0.7151576,0.42672905,0.3977786,0.86967534,0.6259765,0.46447915,0.3440898,0.54658574,0.48784158,0.2553088,0.05768152,0.4538776,0.46705014,0.4921529,0.37532032,0.4719453,0.3304061,0.45719883,0.5112683,0.28503197,0.44614875,0.26921582,1.0813671,0.472853,0.5751202,0.53356993,0.69185996,0.3240404,0.466309,0.5534289,0.25225922,0.59876275,0.3359421,0.2649961,0.46506864,0.28658324,0.46442577,0.46994182,0.74568236,0.39454028,0.6266965,0.97240597,0.22063902,0.47847435
2023-11-21,0.45335275,0.42295387,0.3147308,0.34111407,0.31783053,0.42172548,0.47224602,0.4302111,0.45316222,0.3795183,0.3732399,0.31040174,0.4885893,0.4546174,0.3886062,0.36138323,0.35206756,0.46523997,0.4749629,0.4211423,0.62171334,0.45768702,0.2645335,0.42702675,0.21208273,0.008787087,0.36530542,0.5712426,0.8540334,0.22106712,0.33213845,0.2617457,0.37355644,0.7042964,0.60076207,0.52372354,0.5733155,0.8529259,0.8040726,0.59661764,0.49515158,0.9598032,0.37329167,0.72091424,0.35244,0.47363004,0.44002956,0.6998657,0.21612708,0.38250145,0.49767473,0.43104157,0.45847225,0.45863923,0.3958372,0.4620652,0.49381387,0.2763053,0.28350168
2023-12-20,0.5421137,0.5753285,0.8603182,0.56246084,0.52773243,0.5753269,0.82717884,0.6372079,0.5082363,0.60397315,0.736953,0.23632973,0.4191429,0.42774257,0.88403225,0.74176073,0.25372607,0.23700617,1.207972,0.85456526,0.37576804,0.52497625,0.34122878,0.62174326,0.23373346,0.026029853,0.34102467,0.5393498,0.8514427,0.4981903,0.371832,0.35048047,0.4994608,0.48544306,0.41997185,0.5222606,0.4587792,0.6806073,0.69449586,0.35059085,0.42636737,0.57733244,0.4620435,0.60062224,1.0066956,0.25876302,0.6418431,0.4497517,0.51644945,1.0924913,0.58050793,0.7262713,0.6286216,0.7703265,0.4340665,0.5239889,1.0090805,0.25027317,0.6681135
2024-01-22,0.8647284,0.3711754,1.161078,0.49236408,0.81865084,0.72944546,0.54390556,0.39915642,0.70796424,0.45402813,0.4289985,0.32919145,0.5612002,0.5514941,0.5936086,0.4682124,0.69099945,0.73879844,0.8543877,0.34333465,0.78091186,1.1485049,0.46158898,0.3677177,0.18593235,0.0998747,0.6810545,0.7263974,0.5110503,0.4098329,0.3649566,0.38322896,0.45398515,0.7690834,0.6895638,0.5861063,0.6929477,0.8080543,0.78544325,1.2840985,0.51395196,0.5776481,0.86764514,0.6285809,0.94241065,0.5402204,0.6025338,0.4825301,0.40356997,0.77591544,1.0383377,0.975798,0.37253863,0.8888214,0.5503095,0.5116398,0.9837955,0.46893412,0.7139055
2024-02-21,0.6760536,0.7915415,0.7224737,0.6053872,0.9750851,0.49598306,0.43486336,0.6805077,0.73456204,0.42500913,0.62810534,0.3496459,0.5326343,0.6868078,0.7295863,0.5147148,0.63843066,1.5060921,0.7007432,0.5510576,0.6592983,0.8918193,0.39140147,0.4682443,0.55517125,0.24757156,1.0372825,0.84226817,0.8085188,0.37513283,0.8299552,0.66402626,0.41219985,0.64650506,0.7285696,0.76390994,0.51256084,0.68788064,1.1086035,1.1876379,0.44838402,0.76391315,0.55236155,0.876358,0.6383256,0.36365303,0.85528547,0.6196995,0.73102874,0.843889,0.71752995,0.73870826,0.41380948,0.80187994,1.1209944,0.6841284,0.9330422,0.22636728,0.55330557
2024-03-21,0.5657835,0.72307456,0.84164107,0.49491614,0.861235,0.5835551,0.5760378,0.54421914,1.1398214,0.4663727,0.62946874,0.6674628,0.3702529,0.4939241,0.51073575,0.58260566,0.49277255,0.7321253,0.8771614,0.6462432,0.6997605,0.79642576,0.62007046,0.54236436,0.48383343,0.13402528,0.7147648,0.66635686,0.5460523,0.4418945,0.6579095,0.4722536,0.30362713,0.70023566,0.6561764,0.59341866,0.48625383,0.63676,0.50420386,0.883096,0.46026558,0.6852414,0.63853616,0.67086124,0.6834136,0.6154287,0.6433422,0.478613,0.5351055,0.60939914,0.43759117,0.6623949,0.5826187,0.37779674,0.6271379,0.6098075,1.0115536,0.27463883,0.74416965
2024-04-28,0.43000877,0.35870966,0.6068056,0.7967854,0.41140512,0.40194553,0.74254876,0.41904056,1.1918781,0.4073522,0.37051055,0.17230658,0.46721205,0.18482162,0.58035326,0.5976374,0.36115417,0.58740836,0.5085173,0.552403,0.68735516,0.7614249,0.351987,0.25490573,0.2743998,0.08492583,0.37651536,0.66804117,0.6492041,0.30822313,0.43047222,0.44114923,0.354299,0.55179304,0.28477558,0.46680373,0.36762807,0.9741646,0.60848427,0.43957302,0.51468694,0.40193185,0.42395952,0.6151008,0.34361422,0.35227203,0.5188949,0.42424047,0.27380714,0.72857577,0.5030514,0.70213413,0.41366047,0.42139107,0.73700464,0.1958366,0.39303792,0.2007215,0.37105802
2024-05-29,0.43225655,0.32451236,0.48256978,0.31968975,0.27181065,0.36853513,0.35106853,0.34486312,0.26182374,0.21561757,0.22119254,0.3354905,0.35792035,0.1761704,0.2504587,0.4267421,0.19786957,0.31890702,0.46654254,0.169492,0.15493281,0.482187,0.38005182,0.28878435,0.18331967,0.072253644,0.3010737,0.81198066,0.5297761,0.38837472,0.44994548,0.46895066,0.16655126,0.32616052,0.37881532,0.21994218,0.38013148,0.32756448,0.4620661,0.29039112,0.5810989,0.68780094,0.27359858,0.3833935,0.36401203,0.26475146,0.4091309,0.56139636,0.2832031,0.48718682,0.3116019,0.23651509,0.36787075,0.29877013,0.32369286,0.42118356,0.32456622,0.2076886,0.21937077
2024-07-07,0.38618487,0.3713773,0.42519185,0.42364624,0.4313361,0.50915307,0.36332878,0.4132939,0.65202415,0.33565816,0.3245848,0.21431871,0.29107025,0.15438749,0.65064126,0.45249423,0.20489754,0.47738463,0.37169394,0.46042097,0.22951746,0.44216797,0.22111838,0.42380017,0.19376591,0.057295196,0.3459336,0.37953195,0.66710645,0.24901961,0.27431744,0.34128764,0.7050211,0.3973964,0.84677666,0.3859699,0.82639736,0.4739056,0.34659955,0.5387787,0.31483907,0.46111658,0.27936837,0.5364294,0.40507114,0.31355774,0.4720356,0.37158704,0.14091344,0.60314566,0.3804306,0.35944608,0.33612764,0.2576046,0.9246359,0.22337781,0.3405175,0.19997732,0.39270592
2024-08-07,0.35081226,0.31054688,0.34406418,0.2363932,0.5219299,0.2213006,0.30254662,0.44663164,0.376088,0.22407505,0.21986651,0.12059701,0.26576003,0.18967733,0.49220642,0.37983644,0.27556643,0.2879357,0.28734785,0.29781327,0.33664235,0.4012844,0.2920897,0.1489693,0.09890899,0.03935599,0.39506596,0.37882453,0.27217278,0.18863498,0.23756747,0.4085747,0.551487,0.5527977,0.34136057,0.32209074,0.33679578,0.33846965,0.24300246,0.4038839,0.28819942,0.16071709,0.27801988,0.39994127,0.316399,0.1755985,0.65121675,0.47312477,0.13690224,0.53977007,0.3101226,0.26479647,0.26939347,0.380091,0.42490876,0.2933216,0.30281308,0.44514936,0.2776479
2024-09-05,0.2842335,0.27266932,0.30424398,0.37069964,0.43474025,1.0325241,0.30430418,0.33608702,0.35470667,0.62570226,0.22536235,0.23622033,0.57907575,0.16885011,0.38761118,0.39000455,0.4524159,0.42499608,0.33244914,0.22209728,0.30037224,0.45244637,0.2843881,0.258921,0.24614576,0.05251509,0.4663404,0.4528576,0.33907568,0.2192325,0.29753986,0.4279259,0.47365883,0.7727394,0.9939997,0.31239772,0.6372741,0.189715,0.47203657,0.6998423,0.29963824,0.23145914,0.49959484,0.4666404,0.4709708,0.36206618,0.51373786,0.2837551,0.46145147,0.8335588,0.7459381,0.19576216,0.25441265,0.36689043,1.0649015,0.75689536,0.3745524,0.16717978,0.36259472
2024-10-08,0.3648747,0.2930468,0.19666836,0.28006393,0.49646467,0.44116712,0.29433843,0.28874207,0.41398814,0.37601975,0.34024638,0.28607416,0.37948808,0.22404824,0.54537547,0.20981675,0.5191675,0.21943894,0.28607827,0.27901736,0.33986726,0.37223738,0.32786927,0.43437865,0.4436302,0.056846928,0.24542272,0.31148338,0.23129328,0.3903855,0.25126797,0.25420478,0.5950835,0.51146317,0.43758538,0.16556442,0.6130233,0.18394311,0.6109714,0.31588772,0.42834476,0.3842012,0.26031432,0.4304926,0.7542103,0.27449498,0.40998283,0.2580111,0.32489854,0.59726614,0.5786013,0.18837589,0.27466697,0.3053543,0.34638724,0.25088423,0.28970066,0.10547166,0.22201394
2024-11-06,0.1652796,0.21584561,0.39688826,0.1262527,0.30706432,0.41644773,0.22769648,0.1758495,0.32215008,0.22936305,0.23581502,0.18126242,0.40789914,0.18149889,0.54760724,0.32308507,0.22129215,0.2239384,0.32073742,0.19052538,0.16044478,0.29722324,0.21502055,0.28111604,0.44866747,0.17050305,0.27863395,0.3053377,0.2517225,0.22938138,0.15965532,0.24690676,0.55462813,0.5983251,0.34313965,0.1779839,0.32797232,0.13216317,0.42169642,0.2702617,0.4328585,0.5329201,0.14403217,0.45307636,0.26967117,0.2128851,0.48330954,0.3055614,0.23855124,0.44779179,0.41576758,0.15222974,0.29423517,0.16262175,0.18959585,0.49976468,0.23246779,0.17414634,0.12859249
2024-12-05,0.35539103,0.28292403,0.34370878,0.33088547,0.64766574,0.29733354,0.14065048,0.4149851,0.37749577,0.269444,0.19909948,0.16935794,0.29438987,0.2145944,0.5541747,0.25024542,0.27579722,0.27930713,0.52407956,0.44279996,0.3780061,0.3245151,0.23782842,0.21650697,0.1319917,0.16165322,0.26869854,0.49618855,0.45516014,0.15125757,0.356117,0.3114019,0.39296025,0.4855977,0.27176046,0.2692829,0.36953813,0.28217924,0.48345137,0.35557342,0.55360013,0.41163656,0.2411399,0.4452143,0.41533262,0.24339442,0.38108525,0.23072791,0.18142173,0.47877777,0.36342868,0.41763577,0.21596533,0.43199092,0.40466586,0.37008378,0.46522653,0.14587699,0.26227605
2025-01-06,0.24004298,0.24603757,0.2176523,0.33802563,0.66043323,0.54393256,0.27916104,0.30735084,0.4024595,0.1979598,0.22573863,0.49288133,0.18908422,0.09226335,0.3799327,0.35407606,0.23041096,0.34017107,0.47332034,0.4097164,0.24756531,0.3280554,0.16561066,0.33060595,0.08114716,0.18418384,0.21927059,0.2624051,0.40934497,0.18922321,0.4049524,0.273639,0.2684337,0.35150203,0.45181295,0.23483102,0.5913628,0.23083757,0.3435242,0.506743,0.49789533,0.5261004,0.18833473,0.29682752,0.39351824,0.2363333,0.33798355,0.32836947,0.21861996,0.36436898,0.47562915,0.2524312,0.5645473,0.2172418,0.45476887,0.41994396,0.17831574,0.0912192,0.16493866
2025-02-05,0.2305598,0.22031386,0.24226923,0.18082817,0.4559493,0.18172784,0.19178878,0.42056978,0.32031974,0.31203395,0.21102814,0.19275387,0.21608286,0.17754067,0.39406112,0.21264935,0.16194788,0.32272398,0.35635826,0.16412497,0.7223921,0.34325764,0.20099708,0.29070732,0.28672957,0.29148638,0.28939387,0.38763532,0.39462698,0.13712311,0.2333192,0.31122702,0.45613575,0.42470422,0.33474007,0.25792563,0.31326607,0.16166748,0.40644103,0.2896796,0.2315948,0.16662276,0.15233853,0.41213745,0.14998111,0.17018688,0.28964987,0.14320804,0.1420892,0.17933849,0.49368647,0.28691766,0.20680743,0.16777252,0.24198759,0.21253054,0.24409302,0.123349644,0.26047415
2025-03-06,0.25720596,0.23369896,0.3808989,0.27981362,0.52569014,0.3405464,0.25461015,0.32188627,0.39585996,0.2750784,0.622027,0.33551627,0.39030322,0.2775006,0.38525328,0.42524552,0.16045454,0.35146993,0.44622838,0.36987633,0.76869863,0.30377558,0.21716689,0.31996542,0.15865736,0.14080763,0.46596155,0.56134784,0.682685,0.48410466,0.3140131,0.37105379,0.4328981,0.41752225,0.42561936,0.25380662,0.3494627,0.20453335,0.37462416,0.37366366,0.5345274,0.62389565,0.23305295,0.4268042,0.35838658,0.23426954,0.4448715,0.40084046,0.20237425,0.4466331,0.38853374,0.41563666,0.29996362,0.24599719,0.41920945,0.5622695,0.2839057,0.15750517,0.2574327
2025-04-10,0.22216605,0.27605695,0.1931508,0.08089733,0.34759718,0.23455577,0.37323555,0.4558,0.33499333,0.21544679,0.18893404,0.14564843,0.24941544,0.16334896,0.21424054,0.18476729,0.09251734,0.2458919,0.34578267,0.19576348,1.0947199,0.24191946,0.20820633,0.1353273,0.1548061,0.11037685,0.46088812,0.3313372,0.32246658,0.26468045,0.1992514,0.25366884,0.260139,0.34508482,0.31509766,0.20165846,0.5692676,0.28500453,0.35378736,0.18553297,0.45652077,0.3268168,0.12109297,0.30970997,0.26406828,0.22136897,0.30835554,0.2911262,0.3195806,0.25635388,0.29389298,0.18461007,0.18763413,0.22140409,0.17920566,0.25607964,0.18002917,0.20721513,0.19785167
2025-05-15,0.30765402,0.43199843,0.22766286,0.32733244,0.6112208,0.33535233,0.733407,0.5273878,0.48087925,0.53618306,0.21554475,0.28617805,0.5181665,0.30447957,0.42685705,0.35839602,0.26717854,0.4213926,0.31637174,0.33805266,0.46098837,0.379957,0.27164814,0.39161974,0.24737208,0.08104474,0.3936428,0.6102779,0.17883016,0.3054965,0.50944734,0.65150005,0.59755087,0.38397795,0.3515818,0.3750221,0.735428,0.33211192,0.46316773,0.38624868,0.5281707,0.6236128,0.33540457,0.5859115,0.42968807,0.29168093,0.4246202,0.31150237,0.2647013,0.61101556,0.34600604,0.37186798,0.3549139,0.2832146,0.2561391,0.3205319,0.42631498,0.18449053,0.29289085
