,ABUK,ADIB,ALCN,AMOC,ARCC,ASPI,BINV,BTFH,CCAP,CICH,CIEB,CIRA,CLHO,COMI,DSCW,EAST,EFID,EFIH,EGAL,EGCH,EGTS,EMFD,ETEL,EXPA,FAIT,FAITA,FWRY,GBCO,GDWA,HDBK,HELI,HRHO,IRON,ISPH,JUFO,MASR,MCQE,MFPC,MTIE,OCDI,OFH,OIH,ORAS,ORHD,ORWE,PHAR,PHDC,PRDC,QNBE,RAYA,RMDA,SKPC,SPMD,SUGR,SWDY,TALM,TMGH,VLMR,VLMRA
2018-07-10,-1.195030927658081,1.6489711999893188,,-2.0880966186523438,0.1569841206073761,,,2.4208157062530518,2.828303337097168,,,,,-2.4119865894317627,,-1.542210340499878,-1.9175831079483032,,2.1975066661834717,2.5447440147399902,,1.8567084074020386,0.058499500155448914,,,,,2.640763998031616,,,0.8057087063789368,1.0883592367172241,,1.9761247634887695,-1.978594422340393,,1.9198981523513794,,,,,0.14396703243255615,-2.3522753715515137,2.1573450565338135,-0.5378475189208984,,2.492950916290283,,,-0.6689491271972656,,,,,,,2.2754600048065186,-2.4497363567352295,
2018-08-09,1.3443607091903687,0.46734821796417236,,-1.5861870050430298,1.5722860097885132,,,2.3458924293518066,1.9865907430648804,,,,,-2.1512539386749268,,-0.5900492072105408,-2.1478688716888428,,1.677954077720642,2.546875238418579,,2.455015182495117,-2.250532388687134,,,,,2.341437578201294,,,2.4947521686553955,1.9237812757492065,2.5826985836029053,1.6710013151168823,-2.1922996044158936,,-0.05469915270805359,,,,,0.36387899518013,-2.3706295490264893,1.0545721054077148,-1.482877254486084,,2.5356225967407227,,,-1.3589715957641602,,,,,,,2.0930745601654053,-2.2922165393829346,
2018-09-17,0.5426884293556213,-0.796673059463501,,-2.07714581489563,1.0714648962020874,,,2.1867620944976807,1.2815544605255127,,,,,-2.0635030269622803,,1.1588441133499146,-1.6343013048171997,,1.527174472808838,2.2290961742401123,,2.528324842453003,-1.3713501691818237,,,,,2.100984573364258,,,2.0795445442199707,1.4920014142990112,2.0947558879852295,1.5125483274459839,-2.253120183944702,,-0.3838878571987152,,,,,1.3350127935409546,-1.9858695268630981,1.6466172933578491,0.4288410544395447,,2.2262680530548096,,,-0.23284520208835602,,,,,,,0.015440881252288818,-2.122180223464966,
2018-10-17,-1.2252904176712036,-0.06584595143795013,,0.9687865972518921,0.3459145426750183,,,2.608649730682373,-0.8728163838386536,,,,,-1.9237638711929321,,-0.9178277254104614,-0.647558331489563,,1.5298552513122559,1.420958161354065,,1.4285176992416382,-0.47187209129333496,,,,,1.0017989873886108,,,1.8226873874664307,0.17562486231327057,2.1053590774536133,0.059093669056892395,0.12331314384937286,,1.867767095565796,,,,,1.1924875974655151,-1.0639967918395996,2.1768558025360107,1.5097647905349731,,1.7189990282058716,,,2.056591749191284,,,,,,,-0.3378690481185913,-2.0043282508850098,
2018-11-15,-0.1681721955537796,1.5419303178787231,,0.9814369678497314,-0.06907257437705994,,,1.9604237079620361,1.3032106161117554,,,,,-1.3346613645553589,,1.789395809173584,-1.5056511163711548,,0.6146493554115295,2.624638795852661,,0.49645277857780457,-0.7111409902572632,,,,,0.47120407223701477,,,2.7263882160186768,0.2363370656967163,1.4162150621414185,-0.4284084439277649,-0.016137808561325073,,1.4342880249023438,,,,,0.9640973806381226,-1.848323941230774,2.395071268081665,0.7224795818328857,,2.4627959728240967,,,0.7801666855812073,,,,,,,0.4728829562664032,-2.1822216510772705,
2018-12-18,0.044186919927597046,2.207083225250244,,0.43765830993652344,0.6258375644683838,,,2.8505735397338867,1.3069744110107422,,,,,-1.302224040031433,,0.9781159162521362,-2.3660802841186523,,1.244835376739502,2.639401912689209,,0.9627012610435486,1.1690093278884888,,,,,0.11756682395935059,,,0.7644743323326111,-0.06322537362575531,2.5687153339385986,0.3989837169647217,-1.1339998245239258,,1.2194205522537231,,,,,-0.20219184458255768,-0.07720320671796799,2.3176462650299072,0.23810887336730957,,1.9560904502868652,,,0.5997225046157837,,,,,,,-0.38839080929756165,-2.4683029651641846,
2019-01-20,1.1536803245544434,1.8667466640472412,,0.5059629678726196,0.6295050382614136,,,2.287792921066284,0.36357003450393677,,,,,-1.6253632307052612,,0.8594310283660889,-0.7042916417121887,,2.007659673690796,2.092055320739746,,1.4213095903396606,1.336166262626648,,,,,1.0678422451019287,,,1.9709962606430054,-0.5465953350067139,2.6512959003448486,0.8305089473724365,-1.899598479270935,,0.8241194486618042,,,,,-0.25052422285079956,0.4110279679298401,1.9371036291122437,1.1799346208572388,,1.8277400732040405,,,-0.9499091506004333,,,,,,,-0.39097344875335693,-1.4206293821334839,
2019-02-19,-1.3314703702926636,1.8838251829147339,,0.4310457408428192,0.6317760944366455,,,2.904916524887085,0.06604468822479248,,,,,-2.19211483001709,,-0.8787591457366943,1.7047085762023926,,1.6284750699996948,0.757500410079956,,2.1472556591033936,2.1306650638580322,,,,,1.3330408334732056,,,2.5551512241363525,-0.8873302936553955,2.6297996044158936,1.9844417572021484,-1.682204008102417,,1.9413498640060425,,,,,2.4723899364471436,-0.16283276677131653,1.5348845720291138,-1.241877555847168,,2.820464611053467,,,-1.6926259994506836,,,,,,,0.06960786879062653,-0.5604791641235352,
2019-03-20,1.2845622301101685,2.6214993000030518,,0.12046416848897934,0.9528621435165405,,,2.682356119155884,1.9017592668533325,,,,,-1.8366566896438599,,-2.0173633098602295,0.6168611645698547,,1.7108503580093384,-0.11752356588840485,,2.048158884048462,0.8314974308013916,,,,,0.43957266211509705,,,2.8837130069732666,-2.244936943054199,1.9671865701675415,0.36537185311317444,-1.4991014003753662,,1.6515324115753174,,,,,2.539646863937378,-1.7841708660125732,1.6731148958206177,-1.3904811143875122,,2.6097400188446045,,,-1.8198076486587524,,,,,,,-1.8071433305740356,1.6197434663772583,
2019-04-18,1.7819336652755737,1.645337700843811,,2.5084290504455566,-0.14384257793426514,,,2.315307855606079,1.569906234741211,,,,,-1.3816354274749756,,-1.5541021823883057,0.5356738567352295,,2.2370221614837646,1.1613399982452393,,1.786479115486145,-1.2046704292297363,,,,,-0.29864808917045593,,,2.852045774459839,-1.4117037057876587,2.283850908279419,-0.977327823638916,-2.0108540058135986,,2.186814546585083,,,,,1.0345405340194702,-2.286484718322754,1.4972447156906128,-1.531256079673767,,0.27302369475364685,,,-1.684677243232727,,,,,,,1.210809588432312,0.22886700928211212,
2019-05-23,0.5199931263923645,1.3606013059616089,,2.622257947921753,2.2391855716705322,,,2.4702837467193604,1.450616717338562,,,,,-2.2228171825408936,,0.7362318634986877,-1.5339277982711792,,2.8311219215393066,1.9191250801086426,,0.169780433177948,-1.2366242408752441,,,,,1.2173510789871216,,,1.8697139024734497,-1.9104548692703247,2.1233441829681396,0.012949362397193909,0.0214691162109375,,2.453169822692871,,,,,2.1076014041900635,-2.1784963607788086,-0.22345659136772156,0.8643773198127747,,2.3165066242218018,,,0.010100573301315308,,,,,,,0.2458631694316864,-0.6358206272125244,
2019-06-26,0.34937143325805664,0.4495053291320801,,2.4392898082733154,2.1901752948760986,,,2.7041938304901123,1.4561210870742798,,,,,-1.7927393913269043,,-1.7178508043289185,-0.5713043212890625,,2.8166768550872803,2.543867349624634,,0.42049640417099,-1.7267259359359741,,,,,1.4680192470550537,,,2.2975096702575684,-1.8959097862243652,2.519953489303589,1.1723819971084595,-1.2813087701797485,,2.0186829566955566,,,,,2.5533618927001953,-2.291241407394409,1.918636441230774,0.2161141037940979,,1.2778898477554321,,,-0.7803895473480225,,,,,,,0.26609915494918823,-1.0076526403427124,
2019-07-30,-1.2693809270858765,1.0935057401657104,,1.9041143655776978,1.2159708738327026,,,2.895303964614868,2.6630232334136963,,,,,-2.3100860118865967,,-2.2685697078704834,-1.3113945722579956,,2.4543874263763428,1.8344502449035645,,0.9007245898246765,-1.7451846599578857,,,,,2.638627767562866,,,0.2438114881515503,-0.4892551600933075,1.8638781309127808,1.2790509462356567,-2.112213373184204,,2.310642957687378,,,,,2.267796039581299,2.483529806137085,1.4372016191482544,-0.559035062789917,,1.3226457834243774,,,-0.46142804622650146,,,,,,,-1.2960342168807983,-1.2300173044204712,
2019-09-02,-1.3840657472610474,1.9671884775161743,,1.7493901252746582,2.2567193508148193,,,2.6942176818847656,2.5265345573425293,,,,,-1.9057852029800415,,-0.8655189275741577,-0.06448376178741455,,2.548383951187134,2.2289907932281494,,-0.18118339776992798,-0.8771270513534546,,,,1.3769420385360718,2.2894601821899414,,,1.9843379259109497,0.07233822345733643,2.228182315826416,-1.7831146717071533,-2.2537572383880615,,1.8301743268966675,,,,,2.3629276752471924,-1.5814067125320435,1.3501864671707153,-0.8065643906593323,,2.1763699054718018,,,-0.8682823777198792,,,,,,,-0.7966460585594177,-1.7165260314941406,
2019-10-01,1.4533157348632812,-0.21139299869537354,,2.262862205505371,2.5888402462005615,,,2.2762818336486816,1.978129267692566,,,,,-2.0576109886169434,,-0.10709855705499649,0.2684027850627899,,2.7245912551879883,0.789595901966095,,-1.1610628366470337,-2.147339105606079,,,,-0.26386791467666626,2.393325090408325,,,0.6550276279449463,-0.7447073459625244,2.8021161556243896,-2.2783565521240234,0.3341725468635559,,1.8774657249450684,,,,,1.1035882234573364,0.362200528383255,1.3529078960418701,-0.7879765033721924,,1.7042500972747803,,,-1.379517912864685,,,,,,,-0.5685296058654785,-1.841539740562439,
2019-10-31,1.785408854484558,0.005004942882806063,,2.99454665184021,2.2039668560028076,,,2.7978923320770264,2.122410535812378,,,,,-2.106778383255005,,-0.9576445817947388,1.6532779932022095,,2.9675419330596924,1.1799068450927734,,-0.5264971256256104,-1.9511007070541382,,,,-0.9460069537162781,1.623340129852295,,,1.654272437095642,-1.0507274866104126,2.389366388320923,-2.3143131732940674,-0.5067960023880005,,2.1274795532226562,,,,,0.08523118495941162,1.2065573930740356,0.859732985496521,-1.248376488685608,,-0.6211315393447876,,,-0.09909519553184509,,,,,,,-0.47022977471351624,-2.1106133460998535,
2019-12-02,-0.0949816107749939,-1.5089421272277832,,1.3570703268051147,2.5019397735595703,,,2.8092164993286133,2.5933496952056885,,,,,-2.259920120239258,,-2.0084805488586426,1.7991729974746704,,2.8547322750091553,2.3241989612579346,,-0.5051555633544922,-1.9856373071670532,,,,-0.3706325590610504,1.4888992309570312,,,0.016330838203430176,-1.216003179550171,1.7072478532791138,0.765521764755249,-0.42140257358551025,,2.4750473499298096,,,,,-0.6043336391448975,-1.0345176458358765,1.3594660758972168,-2.15618634223938,,0.764493465423584,,,0.4060649573802948,,,,,,,-0.33114999532699585,-1.4463304281234741,
2019-12-31,-0.8874645829200745,-0.8992746472358704,,2.3237388134002686,2.5177993774414062,,,1.9625569581985474,2.4883902072906494,,,,,-1.9678925275802612,,-1.7225760221481323,-0.40083378553390503,,3.014072895050049,1.927178978919983,,-0.13430921733379364,-0.22302159667015076,,,,0.9812303185462952,2.5177340507507324,,,0.33264249563217163,-1.54643714427948,2.105595827102661,1.6409727334976196,-0.5537832379341125,,-0.10243192315101624,,,,,-0.8492945432662964,-2.125154495239258,2.2187530994415283,-1.6804226636886597,,1.2241884469985962,,,0.5258815884590149,0.12057763338088989,,,,,,-1.4404348134994507,-1.951959252357483,
2020-02-02,-0.6875941157341003,1.4513804912567139,,2.4031612873077393,2.12109112739563,,,2.434875249862671,2.244293451309204,,,-2.000166416168213,,-2.3050310611724854,,-2.2963755130767822,-1.5897278785705566,,2.8203728199005127,2.5642759799957275,1.9602771997451782,-0.24953335523605347,2.733994483947754,0.7744770050048828,,,0.1742916852235794,2.6498095989227295,,-1.5645885467529297,1.9829195737838745,-1.8059624433517456,2.583369731903076,-1.8275619745254517,0.3658415675163269,,-0.31783416867256165,1.2182632684707642,,1.8038221597671509,,0.42192137241363525,-1.9271565675735474,2.435425043106079,-2.0650312900543213,,1.4791301488876343,,-1.3018347024917603,2.626753091812134,-0.7556049227714539,,1.9108601808547974,,0.8675285577774048,,-0.6163886785507202,-1.9184104204177856,
2020-03-02,0.9850369095802307,-0.7581939697265625,1.6132190227508545,2.9709880352020264,2.2232587337493896,0.5535253882408142,-2.3274919986724854,2.708772897720337,2.8260304927825928,-0.5663541555404663,-1.8190494775772095,-2.2751376628875732,-0.30187544226646423,-1.7030532360076904,1.1962820291519165,-1.169183373451233,-1.0382411479949951,,2.904446840286255,1.8346644639968872,2.5756888389587402,-1.164387583732605,1.7692972421646118,-1.644415259361267,,-1.9732078313827515,-0.16638199985027313,2.555894136428833,,-1.7173207998275757,2.602907657623291,1.3105525970458984,2.9152915477752686,-1.2779481410980225,-0.8679280281066895,0.4234330654144287,2.0556640625,2.219698667526245,-1.7923054695129395,2.532865047454834,,1.1812094449996948,-0.8257778882980347,2.900785207748413,-1.755409598350525,-1.9985102415084839,1.5123677253723145,,-1.8351496458053589,0.20639574527740479,-0.47405609488487244,2.345355272293091,0.1267392337322235,0.735720157623291,1.1817220449447632,,1.1690126657485962,-1.5400029420852661,
2020-04-01,1.1906079053878784,-1.0331196784973145,0.7195395827293396,2.2411584854125977,2.041212797164917,1.6923402547836304,-1.027157187461853,2.8657753467559814,1.3562191724777222,1.9654333591461182,0.21866965293884277,-0.7399787902832031,0.6004499793052673,-0.7993435859680176,2.2761104106903076,-0.504278838634491,1.3652831315994263,,1.4820605516433716,2.169049024581909,2.769538164138794,-0.9434429407119751,2.074479579925537,-1.77419912815094,,-1.9884406328201294,-0.25291892886161804,2.159027338027954,,-0.0712825357913971,2.5117013454437256,1.0295445919036865,2.582677125930786,-1.6352659463882446,-0.5556339025497437,1.1523691415786743,1.5677608251571655,1.8193258047103882,0.23183786869049072,1.4875504970550537,,0.40106433629989624,0.21870829164981842,2.2603471279144287,-1.5025328397750854,-1.1461068391799927,1.2290294170379639,,-1.206757664680481,0.761523962020874,-0.3146616220474243,1.118788480758667,0.5399665832519531,0.5321762561798096,1.998517632484436,,0.5403441190719604,-0.8633061647415161,
2020-05-04,1.417701005935669,-1.3435735702514648,0.13124769926071167,2.260481595993042,0.792001485824585,2.3195736408233643,0.32179558277130127,2.898749589920044,2.0480387210845947,2.366337299346924,0.88836270570755,-0.32347264885902405,1.077492356300354,-1.6630617380142212,2.6092469692230225,-1.7507067918777466,0.7604976892471313,,2.5885636806488037,2.38287091255188,2.4591033458709717,-0.8600739240646362,0.34660494327545166,-1.9059033393859863,,-1.0095994472503662,-2.3471474647521973,1.6716573238372803,,-0.3899763822555542,1.552607536315918,1.279036521911621,2.689789056777954,-1.5573663711547852,-0.4370344281196594,2.305915594100952,2.31789231300354,1.6542434692382812,0.35571688413619995,1.4173592329025269,,0.5437749028205872,-1.3458807468414307,1.868638038635254,-1.3810741901397705,-0.9817561507225037,1.5192526578903198,,-1.805533766746521,0.07259607315063477,-0.43968600034713745,2.0933258533477783,1.4670544862747192,0.4617670476436615,2.467108964920044,,-0.2622162699699402,-1.750551462173462,
2020-06-09,0.9328097701072693,-0.5512884855270386,0.8768317699432373,2.4680001735687256,1.0040086507797241,2.3787410259246826,-0.7908531427383423,2.7694571018218994,1.7552127838134766,1.9185633659362793,-1.2084264755249023,-1.863759160041809,0.6266046762466431,-1.5923584699630737,1.7122406959533691,-1.1229314804077148,0.6603270769119263,,2.628913164138794,1.882991075515747,2.167175531387329,-1.3947339057922363,-0.6064188480377197,-1.7553398609161377,,-1.7822989225387573,1.458706021308899,2.153874397277832,,-0.9967411756515503,1.8823151588439941,1.5637434720993042,2.7041404247283936,-2.151984453201294,-1.0854049921035767,1.2643951177597046,2.1579666137695312,2.7651193141937256,-1.5884621143341064,1.718720555305481,,-0.355243057012558,-1.8793681859970093,2.252690315246582,-2.1595001220703125,-2.1346447467803955,1.2079774141311646,,1.8150442838668823,-0.146670401096344,0.9099527597427368,0.9514652490615845,1.6295567750930786,0.35980677604675293,1.8908287286758423,,-0.08632692694664001,-1.9122307300567627,
2020-07-12,0.4670144319534302,-1.800681471824646,1.549055576324463,2.5205061435699463,1.4832240343093872,1.6055430173873901,-0.16693907976150513,2.9060933589935303,1.2063175439834595,1.7637109756469727,-1.5784434080123901,-1.758508563041687,-0.015984438359737396,-2.205568552017212,1.918875813484192,-1.685937523841858,0.9242150187492371,,2.889747381210327,1.7319697141647339,2.430119276046753,-2.1217734813690186,-0.5287312865257263,-2.052805185317993,,-2.643273115158081,2.152390480041504,2.326894760131836,,-0.9640517234802246,1.8055061101913452,1.0651310682296753,2.9558675289154053,-2.461386203765869,-1.1169244050979614,1.1287657022476196,1.8653017282485962,2.6532318592071533,-1.618151307106018,1.5315040349960327,,0.9838638305664062,-1.0686218738555908,2.4756274223327637,-1.9190551042556763,-1.970913290977478,1.4934682846069336,,-1.2819812297821045,-0.3442860245704651,0.8174175024032593,0.9751300811767578,-0.27935144305229187,0.7613163590431213,1.2417198419570923,,0.5328535437583923,-1.9880789518356323,
2020-08-16,2.1963870525360107,-1.607650876045227,0.8157742023468018,2.4168429374694824,1.910237193107605,1.1072651147842407,1.4642359018325806,2.770932197570801,2.768641233444214,2.088829278945923,-1.758636236190796,-2.349447011947632,-0.3028760254383087,-2.3952314853668213,1.9385210275650024,-2.217028856277466,0.3669036626815796,,2.810023069381714,1.8468974828720093,2.085705041885376,-1.9410641193389893,0.3562297821044922,-0.8022921085357666,,-2.505955457687378,0.4708515405654907,2.475811243057251,,-1.454447627067566,2.2769227027893066,0.8637303113937378,3.0481858253479004,-1.5336695909500122,1.695811152458191,1.8554291725158691,2.8182575702667236,2.9061708450317383,-0.40391385555267334,0.9381719827651978,,2.305370569229126,-1.4431928396224976,2.4405622482299805,-2.137113332748413,-1.8102971315383911,2.310112237930298,,-1.528974175453186,1.1310464143753052,-1.1291608810424805,0.791846752166748,0.7223864197731018,1.1005123853683472,1.119800090789795,,0.415632963180542,-2.41814923286438,
2020-09-15,1.9612185955047607,-0.3178696036338806,-0.6252190470695496,2.4287703037261963,2.388092279434204,1.0706576108932495,2.35148549079895,2.7049548625946045,2.013390302658081,2.060040235519409,-2.177569627761841,-2.301358222961426,-1.598910927772522,-2.3975305557250977,2.3363776206970215,-2.440403699874878,1.7018672227859497,,2.7533962726593018,1.8645294904708862,2.601670503616333,-2.1937975883483887,0.652262806892395,-0.8613694906234741,,-2.759186267852783,2.087120294570923,2.5113227367401123,,-1.3169647455215454,1.5087820291519165,1.0556141138076782,2.773721218109131,-2.71427845954895,0.8460054397583008,1.3650439977645874,2.60428524017334,2.0021002292633057,2.175942897796631,0.18144375085830688,,2.0857412815093994,-0.9893229603767395,2.253965377807617,-1.432693362236023,-2.258405923843384,1.3149265050888062,,-1.8823834657669067,2.738825559616089,-1.3164260387420654,2.687927722930908,0.8968656063079834,2.3301098346710205,1.358145833015442,,1.0419875383377075,-2.342089891433716,
2020-10-15,1.7840187549591064,0.40930718183517456,-0.0632113367319107,2.3790249824523926,1.8597159385681152,2.4682083129882812,2.976875066757202,2.7803828716278076,1.807949423789978,2.03773832321167,-2.494750738143921,-2.274960994720459,-2.5926899909973145,-2.561244249343872,2.6294124126434326,-2.4503896236419678,-1.099229097366333,,2.3496036529541016,2.691056489944458,2.391183853149414,-0.8266420364379883,-2.048919916152954,2.6288411617279053,,-2.6991384029388428,1.4857054948806763,2.8785550594329834,,-0.3344894051551819,1.9727020263671875,-1.1995104551315308,2.977219820022583,-2.043902635574341,-0.4367738366127014,2.6742732524871826,2.446943521499634,1.9210821390151978,-1.2655948400497437,-0.1593368798494339,,2.646939992904663,-2.5030517578125,1.2996776103973389,-0.12589439749717712,-2.327906370162964,2.0873076915740967,,-1.460283637046814,0.1124906837940216,-1.1524564027786255,2.8340671062469482,1.3548163175582886,1.480096459388733,2.386740207672119,,2.1788008213043213,-2.6298158168792725,
2020-11-16,0.7346121668815613,0.029223397374153137,-0.7354182004928589,2.542248487472534,2.2026000022888184,2.019554376602173,2.4733548164367676,2.655733346939087,0.9528111219406128,-0.12519022822380066,-2.4857685565948486,-2.096254825592041,-2.414600372314453,-2.4410088062286377,2.776116132736206,-0.31936442852020264,-1.5959430932998657,,2.572453737258911,2.585423469543457,1.6188493967056274,-2.2114450931549072,-2.5861713886260986,2.014145612716675,,-2.70111346244812,1.0094863176345825,2.5774919986724854,,-1.4351832866668701,0.3876708745956421,-1.1876288652420044,2.864082098007202,-1.893940806388855,-1.8162510395050049,2.581390142440796,2.699312925338745,2.1881017684936523,-0.7294666767120361,0.4294014275074005,,2.0611610412597656,-1.0759068727493286,2.4493796825408936,1.612925410270691,-2.4472100734710693,-0.4544321894645691,,-0.9445114135742188,2.3815407752990723,1.2520862817764282,2.4993066787719727,2.834442377090454,0.08192229270935059,1.6976193189620972,,0.5498253107070923,-2.7132747173309326,
2020-12-15,1.0637906789779663,-0.5668464303016663,1.7791333198547363,2.908508777618408,2.555629253387451,1.6525918245315552,0.9826908111572266,2.738863229751587,2.062370777130127,-0.2512180805206299,-2.4956588745117188,-2.364306926727295,-1.6795419454574585,-2.7877886295318604,2.9788715839385986,-1.0694822072982788,-0.29239436984062195,,2.6953253746032715,2.4958808422088623,2.5991833209991455,-0.6402624845504761,-2.359639883041382,2.3140053749084473,,-2.6364805698394775,1.2182477712631226,2.241826057434082,,-1.2398279905319214,1.1430429220199585,-2.2268130779266357,2.985861301422119,0.04915687441825867,-0.32269901037216187,1.604922890663147,2.486442804336548,2.7566471099853516,-1.5027064085006714,0.7558301091194153,,2.138092517852783,-1.6959575414657593,2.8300788402557373,0.7172173261642456,-2.1556503772735596,0.8756535053253174,,-1.4515843391418457,2.145909547805786,1.8080567121505737,2.2382726669311523,0.9094607830047607,0.14687639474868774,2.0539186000823975,,-0.011898763477802277,-2.6146137714385986,
2021-01-14,1.5654953718185425,0.40604281425476074,-0.3007757365703583,2.352463960647583,2.861088514328003,0.28219708800315857,1.4546902179718018,2.702730894088745,2.1894397735595703,0.7855557799339294,-2.412346601486206,-2.7136759757995605,-2.0279226303100586,-2.6670114994049072,2.70683217048645,-1.5044910907745361,-1.0048118829727173,,2.9443888664245605,2.142352342605591,2.556025743484497,0.030866995453834534,-2.2831380367279053,1.0451098680496216,,-2.5964372158050537,1.0351247787475586,2.0314812660217285,,-1.8247606754302979,-1.5132980346679688,0.9528665542602539,2.7838542461395264,-1.2215073108673096,2.186199188232422,0.5333340167999268,2.802058696746826,2.0896050930023193,2.17150616645813,-1.4435347318649292,,2.1111581325531006,-0.0073524112813174725,2.584336280822754,-0.48406070470809937,-2.206141233444214,0.7628815174102783,,-1.0539755821228027,2.8472394943237305,-0.1553255170583725,2.468268394470215,2.3593523502349854,1.3862773180007935,0.6846857070922852,,-1.3086116313934326,-2.424093008041382,
2021-02-15,-0.21999093890190125,-1.9062472581863403,-0.5868645906448364,2.9383206367492676,2.7206833362579346,2.5027809143066406,2.4283976554870605,2.9868924617767334,2.296420097351074,0.7246835231781006,-2.6335370540618896,-2.488351345062256,-2.0447897911071777,-2.651789903640747,2.9355361461639404,-0.9941586256027222,-1.7635012865066528,,2.849167585372925,2.6725568771362305,1.8284462690353394,0.4790019690990448,-2.106741189956665,-0.57341068983078,,-2.535409688949585,1.0559884309768677,2.233289957046509,,-1.5935721397399902,-0.29461947083473206,-2.3044025897979736,2.743903636932373,-1.2352125644683838,-0.22292283177375793,-1.5610629320144653,2.649465799331665,0.9647637605667114,2.1801960468292236,-0.8860328197479248,,2.377870798110962,-1.4526435136795044,2.3273818492889404,-2.5301942825317383,-2.2120778560638428,1.601966381072998,,-0.8577160835266113,2.881638765335083,-1.8192180395126343,2.236078977584839,2.538870096206665,2.391552209854126,-0.9962199926376343,,-1.8911818265914917,-2.0013461112976074,
