quarter_start,ticker,rl_risk_score,risk_profile,split
2019-04-18,MFPC,-2.50183242559433,conservative,train
2019-04-18,MTIE,1.2811564207077026,balanced,train
2019-04-18,OCDI,4.263619263966878,aggressive,train
2019-04-18,OFH,,,train
2019-04-18,OIH,4.240699768066406,aggressive,train
2019-04-18,ORAS,-3.757109800974528,conservative,train
2019-04-18,ORHD,3.724802017211914,aggressive,train
2019-04-18,ORWE,-0.0984825889269511,balanced,train
2019-04-18,PHAR,-1.3030768136183422,balanced,train
2019-04-18,PHDC,2.2271005312601724,balanced,train
2019-04-18,PRDC,,,train
2019-04-18,QNBE,-3.55065123240153,conservative,train
2019-04-18,RAYA,-1.9124579826990764,conservative,train
2019-04-18,RMDA,,,train
2019-04-18,SKPC,3.914116541544596,aggressive,train
2019-04-18,SPMD,-0.49768751859664917,balanced,train
2019-04-18,SUGR,0.02908047040303548,balanced,train
2019-04-18,SWDY,4.213741620381673,aggressive,train
2019-04-18,TALM,,,train
2019-04-18,TMGH,-2.199262171983719,conservative,train
2019-04-18,VLMR,-3.628691037495931,conservative,train
2019-04-18,VLMRA,,,train
2019-07-30,ABUK,-1.3914170265197754,balanced,train
2019-07-30,ADIB,0.7726314862569174,balanced,train
2019-07-30,ALCN,-3.6679230531056723,conservative,train
2019-07-30,AMOC,4.258406003316243,aggressive,train
2019-07-30,ARAB,4.145467281341553,aggressive,train
2019-07-30,ARCC,4.156465530395508,aggressive,train
2019-07-30,ASPI,4.12596583366394,aggressive,train
2019-07-30,BINV,-0.45945783456166583,balanced,train
2019-07-30,BTFH,4.198376496632894,aggressive,train
2019-07-30,CCAP,4.153082529703776,aggressive,train
2019-07-30,CICH,-3.4401565392812095,conservative,train
2019-07-30,CIEB,-3.7238160769144693,conservative,train
2019-07-30,CIRA,-0.5670081774393717,balanced,train
2019-07-30,CLHO,0.1892372171084086,balanced,train
2019-07-30,COMI,-3.735060214996338,conservative,train
2019-07-30,DSCW,4.259406566619873,aggressive,train
2019-07-30,EAST,-3.654163042704264,conservative,train
2019-07-30,EFID,-2.149650494257609,balanced,train
2019-07-30,EFIH,,,train
2019-07-30,EGAL,4.272719224294026,aggressive,train
2019-07-30,EGCH,4.096335093180339,aggressive,train
2019-07-30,EGTS,1.8431325753529866,balanced,train
2019-07-30,EMFD,0.94412628809611,balanced,train
2019-07-30,ETEL,-3.6943062941233316,conservative,train
2019-07-30,EXPA,-1.6611418724060059,balanced,train
2019-07-30,FAIT,-3.6975038846333823,conservative,train
2019-07-30,FAITA,-3.787336270014445,conservative,train
2019-07-30,FWRY,,,train
2019-07-30,GBCO,3.935828606287638,aggressive,train
2019-07-30,GDWA,,,train
2019-07-30,HDBK,-3.7333659331003823,conservative,train
2019-07-30,HELI,3.2513511975606284,aggressive,train
2019-07-30,HRHO,-3.555783271789551,conservative,train
2019-07-30,IRON,4.253635883331299,aggressive,train
2019-07-30,ISPH,-0.7292466163635254,balanced,train
2019-07-30,JUFO,-3.118277629216512,conservative,train
2019-07-30,MASR,2.2443262934684753,balanced,train
2019-07-30,MCQE,4.19786262512207,aggressive,train
2019-07-30,MFPC,-0.88236403465271,balanced,train
2019-07-30,MTIE,-0.4805266161759694,balanced,train
2019-07-30,OCDI,4.087090015411377,aggressive,train
2019-07-30,OFH,,,train
2019-07-30,OIH,3.818234920501709,aggressive,train
2019-07-30,ORAS,-3.2953851222991943,conservative,train
2019-07-30,ORHD,3.0211592515309653,balanced,train
2019-07-30,ORWE,-3.072745402654012,conservative,train
2019-07-30,PHAR,-0.8352183302243551,balanced,train
2019-07-30,PHDC,2.1654008428255715,balanced,train
2019-07-30,PRDC,,,train
2019-07-30,QNBE,-3.555673042933146,conservative,train
2019-07-30,RAYA,-2.9831438064575195,conservative,train
2019-07-30,RMDA,,,train
2019-07-30,SKPC,4.270967801411946,aggressive,train
2019-07-30,SPMD,3.225227435429891,balanced,train
2019-07-30,SUGR,1.5379168490568798,balanced,train
2019-07-30,SWDY,4.0068042278289795,aggressive,train
2019-07-30,TALM,,,train
2019-07-30,TMGH,-3.4594155152638755,conservative,train
2019-07-30,VLMR,-3.7305866877237954,conservative,train
2019-07-30,VLMRA,,,train
2019-10-31,ABUK,-1.2572100559870403,balanced,train
2019-10-31,ADIB,1.2046427528063457,balanced,train
2019-10-31,ALCN,-2.507542530695597,conservative,train
2019-10-31,AMOC,4.217353343963623,aggressive,train
2019-10-31,ARAB,4.051034609476726,aggressive,train
2019-10-31,ARCC,4.117767890294393,aggressive,train
2019-10-31,ASPI,4.0066196123758955,aggressive,train
2019-10-31,BINV,-2.652453899383545,conservative,train
2019-10-31,BTFH,4.122124830881755,aggressive,train
2019-10-31,CCAP,4.173995018005371,aggressive,train
2019-10-31,CICH,-2.6084249019622803,conservative,train
2019-10-31,CIEB,-3.538451353708903,conservative,train
2019-10-31,CIRA,-1.0220393339792888,balanced,train
2019-10-31,CLHO,-0.8357985019683838,balanced,train
2019-10-31,COMI,-3.7201120853424072,conservative,train
2019-10-31,DSCW,4.152087370554606,aggressive,train
2019-10-31,EAST,-3.6768548488616943,conservative,train
2019-10-31,EFID,-1.3909313877423604,balanced,train
2019-10-31,EFIH,,,train
2019-10-31,EGAL,4.246424833933513,aggressive,train
2019-10-31,EGCH,4.05099352200826,aggressive,train
2019-10-31,EGTS,3.968878984451294,aggressive,train
2019-10-31,EMFD,-3.042264699935913,conservative,train
2019-10-31,ETEL,-3.467237710952759,conservative,train
2019-10-31,EXPA,3.2327756881713867,balanced,train
2019-10-31,FAIT,-3.7694712479909263,conservative,train
2019-10-31,FAITA,-3.75730037689209,conservative,train
2019-10-31,FWRY,0.761899471282959,balanced,train
2019-10-31,GBCO,4.2267560958862305,aggressive,train
2019-10-31,GDWA,,,train
2019-10-31,HDBK,-3.7001825968424478,conservative,train
2019-10-31,HELI,3.0111934741338096,balanced,train
2019-10-31,HRHO,-3.4602602322896323,conservative,train
2019-10-31,IRON,4.242889563242595,aggressive,train
2019-10-31,ISPH,-2.138342579205831,balanced,train
2019-10-31,JUFO,-1.851690689722697,balanced,train
2019-10-31,MASR,3.6726952393849692,aggressive,train
2019-10-31,MCQE,4.203580379486084,aggressive,train
2019-10-31,MFPC,3.194789250691732,balanced,train
2019-10-31,MTIE,-2.7721598545710244,conservative,train
2019-10-31,OCDI,3.9666806062062583,aggressive,train
2019-10-31,OFH,,,train
2019-10-31,OIH,3.5442209243774414,balanced,train
2019-10-31,ORAS,-3.528870105743408,conservative,train
2019-10-31,ORHD,3.726789871851603,aggressive,train
2019-10-31,ORWE,-3.5661779244740806,conservative,train
2019-10-31,PHAR,-2.6306188106536865,conservative,train
2019-10-31,PHDC,4.087485154469808,aggressive,train
2019-10-31,PRDC,,,train
2019-10-31,QNBE,-3.2362385590871177,conservative,train
2019-10-31,RAYA,-1.9722007115681965,balanced,train
2019-10-31,RMDA,,,train
2019-10-31,SKPC,4.228184858957927,aggressive,train
2019-10-31,SPMD,3.336181402206421,balanced,train
2019-10-31,SUGR,0.5864748967190584,balanced,train
2019-10-31,SWDY,2.968584974606832,balanced,train
2019-10-31,TALM,,,train
2019-10-31,TMGH,-0.7745103351771832,balanced,train
2019-10-31,VLMR,-3.8001243273417153,conservative,train
2019-10-31,VLMRA,,,train
2020-02-02,ABUK,1.1331127484639485,balanced,train
2020-02-02,ADIB,-1.1021893819173176,balanced,train
2020-02-02,ALCN,3.3114980459213257,balanced,train
2020-02-02,AMOC,4.275768438975017,aggressive,train
2020-02-02,ARAB,3.908466895421346,balanced,train
2020-02-02,ARCC,4.003221432367961,aggressive,train
2020-02-02,ASPI,4.113125562667847,aggressive,train
2020-02-02,BINV,-3.4460554122924805,conservative,train
2020-02-02,BTFH,4.197007973988851,aggressive,train
2020-02-02,CCAP,4.2443168958028155,aggressive,train
2020-02-02,CICH,-0.6990071137746176,balanced,train
2020-02-02,CIEB,-3.6408275763193765,conservative,train
2020-02-02,CIRA,-3.291772206624349,conservative,train
2020-02-02,CLHO,-2.63033934434255,conservative,train
2020-02-02,COMI,-3.759852965672811,conservative,train
2020-02-02,DSCW,3.8573427200317383,balanced,train
2020-02-02,EAST,-3.722585757573446,conservative,train
2020-02-02,EFID,-2.480201482772827,balanced,train
2020-02-02,EFIH,,,train
2020-02-02,EGAL,4.248909155527751,aggressive,train
2020-02-02,EGCH,4.125407457351685,aggressive,train
2020-02-02,EGTS,4.230389753977458,aggressive,train
2020-02-02,EMFD,-3.4315733114878335,conservative,train
2020-02-02,ETEL,0.7829986214637756,balanced,train
2020-02-02,EXPA,-0.8664527485768,balanced,train
2020-02-02,FAIT,-3.6587530771891275,conservative,train
2020-02-02,FAITA,-3.7956170241038003,conservative,train
2020-02-02,FWRY,-3.2426236470540366,conservative,train
2020-02-02,GBCO,4.231385866800944,aggressive,train
2020-02-02,GDWA,,,train
2020-02-02,HDBK,-3.637558380762736,conservative,train
2020-02-02,HELI,4.237636089324951,aggressive,train
2020-02-02,HRHO,1.0322184960047405,balanced,train
2020-02-02,IRON,4.261598110198975,aggressive,train
2020-02-02,ISPH,-3.735762675603231,conservative,train
2020-02-02,JUFO,-3.455275297164917,conservative,train
2020-02-02,MASR,3.9456061522165933,aggressive,train
2020-02-02,MCQE,4.161121686299642,aggressive,train
2020-02-02,MFPC,4.183916886647542,aggressive,train
2020-02-02,MTIE,-2.6051679849624634,balanced,train
2020-02-02,OCDI,4.2017753918965655,aggressive,train
2020-02-02,OFH,,,train
2020-02-02,OIH,1.3104021946589153,balanced,train
2020-02-02,ORAS,-3.5553250312805176,conservative,train
2020-02-02,ORHD,4.238866647084554,aggressive,train
2020-02-02,ORWE,-3.7451297442118325,conservative,train
2020-02-02,PHAR,-3.412205775578817,conservative,train
2020-02-02,PHDC,4.194772402445476,aggressive,train
2020-02-02,PRDC,,,train
2020-02-02,QNBE,-3.3009091218312583,conservative,train
2020-02-02,RAYA,-1.2429835796356201,balanced,train
2020-02-02,RMDA,3.042600949605306,balanced,train
2020-02-02,SKPC,4.242723782857259,aggressive,train
2020-02-02,SPMD,1.5168235301971436,balanced,train
2020-02-02,SUGR,-0.7470935583114624,balanced,train
2020-02-02,SWDY,2.9649298985799155,balanced,train
2020-02-02,TALM,,,train
2020-02-02,TMGH,0.7324912846088409,balanced,train
2020-02-02,VLMR,-3.781353791554769,conservative,train
2020-02-02,VLMRA,,,train
2020-05-04,ABUK,2.084001362323761,balanced,train
2020-05-04,ADIB,-3.1161001523335776,conservative,train
2020-05-04,ALCN,1.3536652723948162,balanced,train
2020-05-04,AMOC,4.25196647644043,aggressive,train
2020-05-04,ARAB,4.174228509267171,aggressive,train
2020-05-04,ARCC,3.685593763987223,balanced,train
2020-05-04,ASPI,4.0878822803497314,aggressive,train
2020-05-04,BINV,-3.1666640440622964,conservative,train
2020-05-04,BTFH,4.2267835934956866,aggressive,train
2020-05-04,CCAP,4.219937324523926,aggressive,train
2020-05-04,CICH,3.7223063309987388,balanced,train
2020-05-04,CIEB,-3.5101393858591714,conservative,train
2020-05-04,CIRA,-3.5941240787506104,conservative,train
2020-05-04,CLHO,-1.5545803209145863,balanced,train
2020-05-04,COMI,-3.7928413550059,conservative,train
2020-05-04,DSCW,4.1422913869222,aggressive,train
2020-05-04,EAST,-3.74777889251709,conservative,train
2020-05-04,EFID,-2.3501054843266806,balanced,train
2020-05-04,EFIH,,,train
2020-05-04,EGAL,4.2653859456380205,aggressive,train
2020-05-04,EGCH,4.247299830118815,aggressive,train
2020-05-04,EGTS,4.230310599009196,aggressive,train
2020-05-04,EMFD,-3.384634256362915,conservative,train
2020-05-04,ETEL,-0.24120317896207175,balanced,train
2020-05-04,EXPA,-3.6746405760447183,conservative,train
2020-05-04,FAIT,-3.5187923113505044,conservative,train
2020-05-04,FAITA,-3.7641523679097495,conservative,train
2020-05-04,FWRY,-2.5105947256088257,balanced,train
2020-05-04,GBCO,4.233997980753581,aggressive,train
2020-05-04,GDWA,,,train
2020-05-04,HDBK,-3.6483630339304605,conservative,train
2020-05-04,HELI,4.189772605895996,aggressive,train
2020-05-04,HRHO,2.869810422261556,balanced,train
2020-05-04,IRON,4.2590758005778,aggressive,train
2020-05-04,ISPH,-3.731383721033732,conservative,train
2020-05-04,JUFO,-3.0333828926086426,conservative,train
2020-05-04,MASR,4.078996578852336,aggressive,train
2020-05-04,MCQE,4.157959938049316,aggressive,train
2020-05-04,MFPC,3.7850142319997153,balanced,train
2020-05-04,MTIE,-2.875445087750753,conservative,train
2020-05-04,OCDI,3.9931705792744956,aggressive,train
2020-05-04,OFH,,,train
2020-05-04,OIH,2.0359771251678467,balanced,train
2020-05-04,ORAS,-3.5711304346720376,conservative,train
2020-05-04,ORHD,4.250144799550374,aggressive,train
2020-05-04,ORWE,-3.601071834564209,conservative,train
2020-05-04,PHAR,-3.5233322779337564,conservative,train
2020-05-04,PHDC,3.9610122044881186,balanced,train
2020-05-04,PRDC,,,train
2020-05-04,QNBE,-1.6784476538499196,balanced,train
2020-05-04,RAYA,-2.8320559660593667,balanced,train
2020-05-04,RMDA,1.3907245794932048,balanced,train
2020-05-04,SKPC,4.209298769632976,aggressive,train
2020-05-04,SPMD,0.9653736352920532,balanced,train
2020-05-04,SUGR,-0.6402839422225952,balanced,train
2020-05-04,SWDY,4.154143651326497,aggressive,train
2020-05-04,TALM,,,train
2020-05-04,TMGH,3.2848753134409585,balanced,train
2020-05-04,VLMR,-3.8204948902130127,conservative,train
2020-05-04,VLMRA,,,train
2020-08-16,ABUK,2.2486188411712646,balanced,train
2020-08-16,ADIB,-3.287234306335449,conservative,train
2020-08-16,ALCN,0.04759450753529867,balanced,train
2020-08-16,AMOC,4.262231667836507,aggressive,train
2020-08-16,ARAB,4.152151743570964,aggressive,train
2020-08-16,ARCC,4.096673329671224,aggressive,train
2020-08-16,ASPI,3.642608722050985,aggressive,train
2020-08-16,BINV,1.5666994452476501,balanced,train
2020-08-16,BTFH,4.212483088175456,aggressive,train
2020-08-16,CCAP,3.7612899939219155,aggressive,train
2020-08-16,CICH,4.100547472635905,aggressive,train
2020-08-16,CIEB,-3.4753077824910483,conservative,train
2020-08-16,CIRA,-3.6792706648508706,conservative,train
2020-08-16,CLHO,-3.5834694703420005,conservative,train
2020-08-16,COMI,-3.8088154792785645,conservative,train
2020-08-16,DSCW,4.2114362716674805,aggressive,train
2020-08-16,EAST,-3.744105497996012,conservative,train
2020-08-16,EFID,-2.4437100092569985,balanced,train
2020-08-16,EFIH,,,train
2020-08-16,EGAL,4.286570390065511,aggressive,train
2020-08-16,EGCH,4.076839923858643,aggressive,train
2020-08-16,EGTS,4.2314683596293134,aggressive,train
2020-08-16,EMFD,-2.9312589963277182,conservative,train
2020-08-16,ETEL,-2.536798357963562,conservative,train
2020-08-16,EXPA,-2.390758514404297,balanced,train
2020-08-16,FAIT,-3.651886781056722,conservative,train
2020-08-16,FAITA,-3.792874574661255,conservative,train
2020-08-16,FWRY,2.156944195429484,balanced,train
2020-08-16,GBCO,4.190229256947835,aggressive,train
2020-08-16,GDWA,,,train
2020-08-16,HDBK,-3.2904720306396484,conservative,train
2020-08-16,HELI,3.939312219619751,aggressive,train
2020-08-16,HRHO,1.7822965383529663,balanced,train
2020-08-16,IRON,4.241201400756836,aggressive,train
2020-08-16,ISPH,-3.553947607676188,conservative,train
2020-08-16,JUFO,0.4019915958245595,balanced,train
2020-08-16,MASR,3.2331583499908447,balanced,train
2020-08-16,MCQE,4.224249045054118,aggressive,train
2020-08-16,MFPC,3.8804260889689126,aggressive,train
2020-08-16,MTIE,-2.7297362089157104,conservative,train
2020-08-16,OCDI,0.8031349976857504,balanced,train
2020-08-16,OFH,,,train
2020-08-16,OIH,1.3059399922688801,balanced,train
2020-08-16,ORAS,-3.528276522954305,conservative,train
2020-08-16,ORHD,4.176334698994954,aggressive,train
2020-08-16,ORWE,-3.6567842960357666,conservative,train
2020-08-16,PHAR,-3.6730218728383384,conservative,train
2020-08-16,PHDC,1.1095099846522014,balanced,train
2020-08-16,PRDC,,,train
2020-08-16,QNBE,-0.1888326903184255,balanced,train
2020-08-16,RAYA,0.6384268005688986,balanced,train
2020-08-16,RMDA,-2.7019989093144736,conservative,train
2020-08-16,SKPC,4.109158515930176,aggressive,train
2020-08-16,SPMD,0.42234880725542706,balanced,train
2020-08-16,SUGR,3.016024669011434,balanced,train
2020-08-16,SWDY,3.0573989152908325,balanced,train
2020-08-16,TALM,,,train
2020-08-16,TMGH,1.4562589724858601,balanced,train
2020-08-16,VLMR,-3.838797410329183,conservative,train
2020-08-16,VLMRA,,,train
2020-11-16,ABUK,-1.2596264878908794,balanced,train
2020-11-16,ADIB,-3.0009377797444663,conservative,train
2020-11-16,ALCN,2.0010608434677124,balanced,train
2020-11-16,AMOC,4.1426669756571455,aggressive,train
2020-11-16,ARAB,4.209248383839925,aggressive,train
2020-11-16,ARCC,4.250954786936442,aggressive,train
2020-11-16,ASPI,3.135441025098165,balanced,train
2020-11-16,BINV,4.07852570215861,aggressive,train
2020-11-16,BTFH,4.245283126831055,aggressive,train
2020-11-16,CCAP,3.310908794403076,balanced,train
2020-11-16,CICH,-1.9659336097538471,balanced,train
2020-11-16,CIEB,-3.743783156077067,conservative,train
2020-11-16,CIRA,-3.614931583404541,conservative,train
2020-11-16,CLHO,-3.582797368367513,conservative,train
2020-11-16,COMI,-3.7950140635172525,conservative,train
2020-11-16,DSCW,4.200360139211019,aggressive,train
2020-11-16,EAST,-2.9317596753438315,conservative,train
2020-11-16,EFID,-3.453657786051432,conservative,train
2020-11-16,EFIH,,,train
2020-11-16,EGAL,4.253458658854167,aggressive,train
2020-11-16,EGCH,4.205741723378499,aggressive,train
2020-11-16,EGTS,3.83756422996521,aggressive,train
2020-11-16,EMFD,-2.2449311017990112,balanced,train
2020-11-16,ETEL,-3.783401091893514,conservative,train
2020-11-16,EXPA,2.355468988418579,balanced,train
2020-11-16,FAIT,-3.610565265019735,conservative,train
2020-11-16,FAITA,-3.767137368520101,conservative,train
2020-11-16,FWRY,3.55311385790507,balanced,train
2020-11-16,GBCO,3.9975741704305015,aggressive,train
2020-11-16,GDWA,,,train
2020-11-16,HDBK,-2.842422087987264,conservative,train
2020-11-16,HELI,2.200605869293213,balanced,train
2020-11-16,HRHO,-3.125165065129598,conservative,train
2020-11-16,IRON,4.244741757710774,aggressive,train
2020-11-16,ISPH,-1.2835520505905151,balanced,train
2020-11-16,JUFO,0.03251617153485616,balanced,train
2020-11-16,MASR,3.7195510864257812,aggressive,train
2020-11-16,MCQE,4.221144517262776,aggressive,train
2020-11-16,MFPC,4.0072823365529375,aggressive,train
2020-11-16,MTIE,1.2149312297503154,balanced,train
2020-11-16,OCDI,-2.730621814727783,conservative,train
2020-11-16,OFH,,,train
2020-11-16,OIH,4.139528274536133,aggressive,train
2020-11-16,ORAS,-3.714836756388346,conservative,train
2020-11-16,ORHD,4.1878838539123535,aggressive,train
2020-11-16,ORWE,-3.0222040812174478,conservative,train
2020-11-16,PHAR,-3.77159055074056,conservative,train
2020-11-16,PHDC,-1.0879858334859211,balanced,train
2020-11-16,PRDC,,,train
2020-11-16,QNBE,-1.5752690235773723,balanced,train
2020-11-16,RAYA,3.271191676457723,balanced,train
2020-11-16,RMDA,1.5385502179463704,balanced,train
2020-11-16,SKPC,3.923421621322632,aggressive,train
2020-11-16,SPMD,3.853461583455404,aggressive,train
2020-11-16,SUGR,2.7297016779581704,balanced,train
2020-11-16,SWDY,-2.3353865345319114,conservative,train
2020-11-16,TALM,,,train
2020-11-16,TMGH,-1.5278600851694744,balanced,train
2020-11-16,VLMR,-3.820795933405558,conservative,train
2020-11-16,VLMRA,,,train
2021-02-15,ABUK,-2.462587356567383,balanced,train
2021-02-15,ADIB,-3.600929578145345,conservative,train
2021-02-15,ALCN,-2.924342075983683,balanced,train
2021-02-15,AMOC,4.155436833699544,aggressive,train
2021-02-15,ARAB,4.24518616994222,aggressive,train
2021-02-15,ARCC,4.049277861913045,aggressive,train
2021-02-15,ASPI,3.223732590675354,balanced,train
2021-02-15,BINV,4.003622929255168,aggressive,train
2021-02-15,BTFH,4.276291847229004,aggressive,train
2021-02-15,CCAP,3.5751190980275473,aggressive,train
2021-02-15,CICH,-0.4293758074442546,balanced,train
2021-02-15,CIEB,-3.7797719637552896,conservative,train
2021-02-15,CIRA,-3.6101908683776855,conservative,train
2021-02-15,CLHO,-3.5473647912343345,conservative,train
2021-02-15,COMI,-3.792302449544271,conservative,train
2021-02-15,DSCW,4.215483983357747,aggressive,train
2021-02-15,EAST,-2.9946559270222983,balanced,train
2021-02-15,EFID,-3.6336544354756675,conservative,train
2021-02-15,EFIH,,,train
2021-02-15,EGAL,4.241535027821858,aggressive,train
2021-02-15,EGCH,4.239080270131429,aggressive,train
2021-02-15,EGTS,2.5127493937810264,balanced,train
2021-02-15,EMFD,-2.5362852017084756,balanced,train
2021-02-15,ETEL,-3.6973013083140054,conservative,train
2021-02-15,EXPA,2.812505920728048,balanced,train
2021-02-15,FAIT,-3.772128184636434,conservative,train
2021-02-15,FAITA,-3.5806423823038735,conservative,train
2021-02-15,FWRY,2.951019287109375,balanced,train
2021-02-15,GBCO,4.107351462046306,aggressive,train
2021-02-15,GDWA,,,train
2021-02-15,HDBK,-2.7261817852656045,balanced,train
2021-02-15,HELI,2.953096946080526,balanced,train
2021-02-15,HRHO,-3.8027873833974204,conservative,train
2021-02-15,IRON,4.248513857523601,aggressive,train
2021-02-15,ISPH,-0.8468634486198425,balanced,train
2021-02-15,JUFO,0.31770137945810956,balanced,train
2021-02-15,MASR,-0.20292353630065918,balanced,train
2021-02-15,MCQE,4.25787893931071,aggressive,train
2021-02-15,MFPC,-0.6677849690119425,balanced,train
2021-02-15,MTIE,4.051717917124431,aggressive,train
2021-02-15,OCDI,-3.6824344793955484,conservative,train
2021-02-15,OFH,,,train
2021-02-15,OIH,3.734681765238444,aggressive,train
2021-02-15,ORAS,-3.6015772819519043,conservative,train
2021-02-15,ORHD,4.145313262939453,aggressive,train
2021-02-15,ORWE,-3.1522675355275473,conservative,train
2021-02-15,PHAR,-3.5637688636779785,conservative,train
2021-02-15,PHDC,-3.4163691202799478,conservative,train
2021-02-15,PRDC,,,train
2021-02-15,QNBE,-3.130908250808716,balanced,train
2021-02-15,RAYA,4.124523321787517,aggressive,train
2021-02-15,RMDA,0.22265865405400595,balanced,train
2021-02-15,SKPC,2.142858386039734,balanced,train
2021-02-15,SPMD,4.015062967936198,aggressive,train
2021-02-15,SUGR,4.136969566345215,aggressive,train
2021-02-15,SWDY,-3.537987311681112,conservative,train
2021-02-15,TALM,,,train
2021-02-15,TMGH,-3.3709075450897217,conservative,train
2021-02-15,VLMR,-3.7753145694732666,conservative,train
2021-02-15,VLMRA,,,train
2021-05-23,ABUK,-3.647657632827759,conservative,train
2021-05-23,ADIB,-3.462790568669637,conservative,train
2021-05-23,ALCN,-1.031329830487569,balanced,train
2021-05-23,AMOC,3.4302751223246255,balanced,train
2021-05-23,ARAB,4.236086845397949,aggressive,train
2021-05-23,ARCC,4.144942760467529,aggressive,train
2021-05-23,ASPI,4.110345522562663,aggressive,train
2021-05-23,BINV,4.1014682451883955,aggressive,train
2021-05-23,BTFH,4.259201526641846,aggressive,train
2021-05-23,CCAP,3.590362787246704,aggressive,train
2021-05-23,CICH,3.7929722468058267,aggressive,train
2021-05-23,CIEB,-3.371586720148722,conservative,train
2021-05-23,CIRA,-3.550468683242798,conservative,train
2021-05-23,CLHO,-2.7018155256907144,conservative,train
2021-05-23,COMI,-3.7531444231669107,conservative,train
2021-05-23,DSCW,4.221016724904378,aggressive,train
2021-05-23,EAST,-3.6205805937449136,conservative,train
2021-05-23,EFID,-2.2885018388430276,balanced,train
2021-05-23,EFIH,,,train
2021-05-23,EGAL,4.106947263081868,aggressive,train
2021-05-23,EGCH,4.00007963180542,aggressive,train
2021-05-23,EGTS,2.4517000317573547,balanced,train
2021-05-23,EMFD,-3.558173338572184,conservative,train
2021-05-23,ETEL,-3.4982744057973227,conservative,train
2021-05-23,EXPA,-1.903261423110962,balanced,train
2021-05-23,FAIT,-3.7809813817342124,conservative,train
2021-05-23,FAITA,-3.710570812225342,conservative,train
2021-05-23,FWRY,3.145474990208944,balanced,train
2021-05-23,GBCO,4.035521904627482,aggressive,train
2021-05-23,GDWA,,,train
2021-05-23,HDBK,-2.5446025927861533,balanced,train
2021-05-23,HELI,0.10268859192728996,balanced,train
2021-05-23,HRHO,-3.7106502056121826,conservative,train
2021-05-23,IRON,4.234010219573975,aggressive,train
2021-05-23,ISPH,2.5551196336746216,balanced,train
2021-05-23,JUFO,1.0679885546366374,balanced,train
2021-05-23,MASR,-1.7248042821884155,balanced,train
2021-05-23,MCQE,4.200880845387776,aggressive,train
2021-05-23,MFPC,-1.6380292971928914,balanced,train
2021-05-23,MTIE,4.173738161722819,aggressive,train
2021-05-23,OCDI,-3.645761410395304,conservative,train
2021-05-23,OFH,4.070908864339192,aggressive,train
2021-05-23,OIH,4.075998465220134,aggressive,train
2021-05-23,ORAS,-3.4742747942606607,conservative,train
2021-05-23,ORHD,0.7145538528760275,balanced,train
2021-05-23,ORWE,-0.23175102472305298,balanced,train
2021-05-23,PHAR,-3.72648032506307,conservative,train
2021-05-23,PHDC,-3.6590701738993325,conservative,train
2021-05-23,PRDC,,,train
2021-05-23,QNBE,-3.190809965133667,conservative,train
2021-05-23,RAYA,4.196485996246338,aggressive,train
2021-05-23,RMDA,-0.501978357632955,balanced,train
2021-05-23,SKPC,1.74400794506073,balanced,train
2021-05-23,SPMD,4.1626402537028,aggressive,train
2021-05-23,SUGR,4.239542643229167,aggressive,train
2021-05-23,SWDY,-2.555809418360392,balanced,train
2021-05-23,TALM,1.3459262450536091,balanced,train
2021-05-23,TMGH,-3.159995953241984,conservative,train
2021-05-23,VLMR,-3.7669655481974282,conservative,train
2021-05-23,VLMRA,,,train
2021-08-26,ABUK,-2.8699753681818643,balanced,train
2021-08-26,ADIB,3.996408541997274,aggressive,train
2021-08-26,ALCN,-0.7620759010314941,balanced,train
2021-08-26,AMOC,3.586308479309082,aggressive,train
2021-08-26,ARAB,3.996713717778524,aggressive,train
2021-08-26,ARCC,4.211161454518636,aggressive,train
2021-08-26,ASPI,4.148165384928386,aggressive,train
2021-08-26,BINV,3.9072489738464355,aggressive,train
2021-08-26,BTFH,4.2677483558654785,aggressive,train
2021-08-26,CCAP,0.9278594255447388,balanced,train
2021-08-26,CICH,3.5627429485321045,aggressive,train
2021-08-26,CIEB,-3.7061880429585776,conservative,train
2021-08-26,CIRA,-3.6184146404266357,conservative,train
2021-08-26,CLHO,-3.0857770442962646,balanced,train
2021-08-26,COMI,-3.8014938036600747,conservative,train
2021-08-26,DSCW,4.2474493980407715,aggressive,train
2021-08-26,EAST,-3.7640039126078286,conservative,train
2021-08-26,EFID,-3.620192527770996,conservative,train
2021-08-26,EFIH,,,train
2021-08-26,EGAL,4.1958082516988116,aggressive,train
2021-08-26,EGCH,2.903600891431173,balanced,train
2021-08-26,EGTS,4.199981212615967,aggressive,train
2021-08-26,EMFD,-3.611069361368815,conservative,train
2021-08-26,ETEL,-3.7999464670817056,conservative,train
2021-08-26,EXPA,-2.9159072240193686,balanced,train
2021-08-26,FAIT,-3.3752960364023843,balanced,train
2021-08-26,FAITA,-3.6415084997812905,conservative,train
2021-08-26,FWRY,3.7233804066975913,aggressive,train
2021-08-26,GBCO,1.0495380560557048,balanced,train
2021-08-26,GDWA,,,train
2021-08-26,HDBK,-3.1858771642049155,balanced,train
2021-08-26,HELI,0.7284942468007406,balanced,train
2021-08-26,HRHO,-3.785863002141317,conservative,train
2021-08-26,IRON,3.462104002634684,aggressive,train
2021-08-26,ISPH,1.6462229092915852,balanced,train
2021-08-26,JUFO,-3.4940881729125977,conservative,train
